id,YEAR,STATEICP,STATEFIP,COUNTYICP,SEX,MARST,BIRTHYR,RACE,RACED,BPL,BPLD,NATIVITY,CITIZEN,EDUC,EDUCD,EMPSTAT,EMPSTATD,LABFORCE,OCC1950,INCTOT,INCWAGE,INCBUSFM,OCCSCORE,BPL_MOM,BPL_POP,BPL_MOM2,BPL_POP2,BPLD_MOM,BPLD_POP,BPLD_MOM2,BPLD_POP2,NATIVITY_MOM,NATIVITY_POP,NATIVITY_SP,NATIVITY_MOM2,NATIVITY_POP2,married,foreign,college,employed,female
9625,1940,71,6,750,1,1,1900,4,400,500,50000,0,3,1,17,1,10,2,754,NA,0,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
54,1940,36,38,1010,1,1,1886,5,500,501,50100,0,2,6,60,1,10,2,290,NA,0,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
4931,1940,71,6,750,1,2,1906,4,400,500,50000,0,3,4,40,1,10,2,784,NA,500,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0
1142,1940,72,41,510,1,6,1915,4,400,41,4100,0,0,3,30,1,12,2,690,NA,540,NA,23,500,NA,NA,NA,50000,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,1,0
598,1940,3,25,150,1,6,1925,4,400,33,3300,0,0,2,23,3,33,1,999,NA,NA,NA,0,500,6,NA,NA,50000,600,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
2196,1940,71,6,750,1,6,1936,4,400,6,600,0,0,0,2,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
9924,1940,65,32,130,1,1,1878,4,400,500,50000,0,3,2,26,1,10,2,100,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
1808,1940,14,42,30,1,6,1934,4,400,42,4200,0,0,1,14,0,0,0,999,NA,NA,NA,0,500,6,NA,NA,50000,600,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
5954,1940,46,28,1510,1,5,1895,4,400,500,50000,0,3,2,22,1,10,2,290,NA,0,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
8681,1940,46,28,830,1,6,1915,4,400,500,50000,0,2,2,22,1,10,2,290,NA,0,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
1856,1940,72,41,50,1,6,1919,5,500,41,4100,0,0,8,80,3,33,1,999,NA,0,NA,0,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA,0,0,1,0,0
1078,1940,32,20,1730,1,2,1907,4,400,500,50000,0,3,99,999,1,10,2,290,NA,0,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0
1790,1940,3,25,250,1,6,1933,4,400,25,2500,0,0,0,2,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
9475,1940,14,42,30,1,6,1933,4,400,42,4200,0,0,1,14,0,0,0,999,NA,NA,NA,0,500,6,NA,NA,50000,600,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
9724,1940,71,6,670,1,1,1902,4,400,500,50000,0,3,4,40,1,10,2,732,NA,390,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
5155,1940,71,6,750,1,6,1920,4,400,500,50000,0,3,1,17,1,10,2,643,NA,354,NA,15,NA,6,NA,NA,NA,600,NA,NA,NA,0,NA,NA,NA,0,0,0,1,0
7323,1940,66,35,310,1,6,1920,5,500,35,3500,0,0,3,30,1,10,2,970,NA,312,NA,20,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA,0,0,0,1,0
7851,1940,24,39,610,1,1,1901,5,500,501,50100,0,3,11,110,1,10,2,75,NA,2620,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,1,0
1484,1940,71,6,390,1,6,1934,4,400,6,600,0,0,0,2,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
2911,1940,62,8,1230,1,1,1880,5,500,501,50100,0,3,2,26,1,10,2,100,NA,0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
7510,1940,71,6,770,1,6,1882,4,400,500,50000,0,3,1,17,1,10,2,820,NA,250,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
3454,1940,71,6,810,1,6,1933,4,400,6,600,0,0,1,17,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,5,NA,NA,NA,0,0,0,0,0
7019,1940,61,4,250,1,6,1909,4,400,500,50000,0,2,2,26,1,10,2,290,NA,0,NA,42,500,NA,NA,NA,50000,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,1,0
4281,1940,71,6,750,1,1,1903,4,400,500,50000,0,3,2,23,2,21,2,790,NA,1080,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,0
7857,1940,71,6,10,1,1,1874,5,500,501,50100,0,3,2,26,1,10,2,930,NA,1600,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
1947,1940,72,41,510,1,1,1909,4,400,41,4100,0,0,4,40,1,10,2,490,NA,400,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
3494,1940,13,36,470,1,6,1934,4,400,34,3400,0,0,0,2,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
1968,1940,67,49,110,1,1,1902,5,500,501,50100,0,3,2,25,1,10,2,100,NA,0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
3286,1940,68,56,430,1,6,1924,5,500,56,5600,0,0,4,40,1,10,2,830,NA,0,NA,4,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA,0,0,0,1,0
9829,1940,73,53,330,1,1,1884,5,500,501,50100,0,3,2,26,1,10,2,770,NA,1300,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
560,1940,71,6,750,1,6,1922,4,400,6,600,0,0,7,70,3,33,1,999,NA,0,NA,0,6,6,NA,NA,600,600,NA,NA,0,0,NA,NA,NA,0,0,1,0,0
4948,1940,72,41,510,1,1,1860,4,400,500,50000,0,3,0,2,3,32,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,0
7098,1940,71,6,370,1,1,1900,5,500,501,50100,0,3,10,100,1,10,2,32,NA,0,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,1,0
7756,1940,72,41,510,1,1,1899,4,400,500,50000,0,3,2,26,1,10,2,512,NA,0,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
408,1940,71,6,670,1,6,1899,4,400,6,600,4,0,1,16,1,10,2,970,NA,790,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
3949,1940,71,6,750,1,6,1908,4,400,500,50000,0,3,0,2,1,10,2,490,NA,700,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
5071,1940,71,6,750,1,6,1907,4,400,6,600,0,0,8,80,1,10,2,95,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0
2073,1940,71,6,750,1,1,1901,5,500,501,50100,0,3,2,26,1,10,2,500,NA,0,NA,28,501,NA,NA,NA,50100,NA,NA,NA,0,NA,0,NA,NA,1,0,0,1,0
6963,1940,23,26,1630,1,2,1914,4,400,500,50000,0,3,2,22,1,10,2,643,NA,0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0
4267,1940,71,6,750,1,2,1883,4,400,500,50000,0,3,6,60,1,10,2,290,NA,0,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0
10359,1940,71,6,70,1,2,1863,4,400,500,50000,0,3,0,2,1,10,2,643,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0
9668,1940,71,6,70,1,6,1920,4,400,6,600,0,0,99,999,3,33,1,999,NA,0,NA,0,500,500,NA,NA,50000,50000,NA,NA,5,0,NA,NA,NA,0,0,0,0,0
10821,1940,62,8,1230,1,1,1897,5,500,501,50100,0,3,4,40,1,10,2,100,NA,0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
6368,1940,73,53,150,1,1,1900,5,500,501,50100,0,3,2,26,1,10,2,970,NA,900,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
5184,1940,72,41,510,1,6,1938,4,400,41,4100,0,0,99,999,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
10150,1940,21,17,310,1,6,1931,4,400,17,1700,0,0,1,17,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
3221,1940,71,6,10,1,1,1906,4,400,500,50000,5,3,2,26,1,10,2,290,NA,0,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,1,0
1567,1940,3,25,250,1,6,1896,4,400,500,50000,0,3,99,999,1,10,2,710,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
8008,1940,71,6,750,1,1,1894,4,400,500,50000,0,3,1,17,1,10,2,754,NA,1200,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,0,0,1,0
6372,1940,13,36,610,1,6,1933,4,400,36,3600,0,0,1,15,0,0,0,999,NA,NA,NA,0,500,6,NA,NA,50000,600,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
4390,1940,36,38,350,1,1,1912,5,500,500,50000,0,2,3,30,1,10,2,784,NA,0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
10267,1940,71,6,750,1,2,1901,4,400,500,50000,0,3,1,16,1,10,2,290,NA,0,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0
4571,1940,71,6,370,1,2,1890,4,400,15,1500,0,0,2,22,1,10,2,490,NA,1212,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0
6947,1940,67,49,70,1,6,1923,5,500,49,4900,0,0,4,40,3,33,1,999,NA,0,NA,0,501,NA,NA,NA,50100,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0
5671,1940,71,6,870,1,6,1924,4,400,6,600,0,0,3,30,3,33,1,999,NA,0,NA,0,6,500,NA,NA,600,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
9790,1940,52,24,5100,1,6,1928,4,400,500,50000,0,3,2,22,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
3404,1940,72,41,510,1,6,1927,4,400,41,4100,0,0,2,23,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
6992,1940,3,25,170,1,6,1918,4,400,25,2500,0,0,6,60,3,34,1,390,NA,450,NA,25,NA,500,NA,NA,NA,50000,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0
6607,1940,63,16,670,1,6,1932,5,500,16,1600,0,0,1,15,0,0,0,999,NA,NA,NA,0,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
1516,1940,71,6,1130,1,1,1920,4,400,500,50000,0,3,6,60,1,12,2,644,NA,540,NA,29,500,500,NA,NA,50000,50000,NA,NA,0,0,0,NA,NA,1,0,0,1,0
5829,1940,71,6,70,1,6,1929,4,400,500,50000,0,3,2,22,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
5739,1940,71,6,730,1,1,1895,4,400,500,50000,0,3,6,60,1,10,2,754,NA,1800,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
1849,1940,72,41,510,1,1,1898,5,500,501,50100,0,3,6,60,1,10,2,290,NA,0,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
2656,1940,71,6,370,1,1,1884,5,500,501,50100,0,3,2,26,1,10,2,100,NA,0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
6286,1940,67,49,350,1,1,1903,5,500,501,50100,0,3,6,60,1,10,2,585,NA,1288,NA,34,501,501,NA,NA,50100,50100,NA,NA,0,0,0,NA,NA,1,0,0,1,0
5621,1940,61,4,130,1,6,1935,4,400,4,400,0,0,1,14,0,0,0,999,NA,NA,NA,0,500,6,NA,NA,50000,600,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
219,1940,13,36,610,1,1,1902,4,400,6,600,0,0,0,2,2,21,2,790,NA,0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,0
4989,1940,71,6,750,1,1,1891,5,500,501,50100,0,3,6,60,1,10,2,290,NA,5000,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
10329,1940,44,13,2450,1,6,1934,4,400,13,1300,0,0,0,2,0,0,0,999,NA,NA,NA,0,13,500,NA,NA,1300,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
8488,1940,71,6,750,1,2,1902,4,400,500,50000,0,3,6,60,1,10,2,754,NA,480,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0
6075,1940,71,6,370,1,1,1907,5,500,501,50100,0,3,6,60,1,10,2,310,NA,50,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
9254,1940,98,11,10,1,2,1907,4,400,500,50000,5,3,2,22,1,10,2,290,NA,0,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0
115,1940,71,6,750,1,6,1922,4,400,500,50000,0,3,3,30,1,10,2,643,NA,300,NA,15,500,6,NA,NA,50000,600,NA,NA,0,0,NA,NA,NA,0,0,0,1,0
1104,1940,73,53,330,1,1,1906,4,400,500,50000,0,3,6,60,1,10,2,290,NA,0,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
2170,1940,71,6,870,1,1,1896,4,400,500,50000,0,3,1,16,1,10,2,290,NA,0,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
10969,1940,62,8,250,1,6,1919,5,500,8,800,0,0,6,60,1,10,2,830,NA,0,NA,4,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA,0,0,0,1,0
10315,1940,71,6,370,1,1,1914,4,400,500,50000,0,3,6,60,1,12,2,790,NA,960,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
1284,1940,14,42,1010,1,6,1863,4,400,500,50000,0,3,1,16,3,32,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
3064,1940,13,36,1190,1,1,1902,4,400,500,50000,0,3,11,110,1,10,2,99,NA,3600,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,1,0
1935,1940,71,6,970,1,1,1908,4,400,500,50000,0,3,10,100,3,34,1,290,NA,0,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,0,0
5535,1940,71,6,10,1,6,1931,4,400,6,600,0,0,1,16,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,5,NA,NA,NA,0,0,0,0,0
8696,1940,71,6,370,1,1,1880,4,400,500,50000,0,2,1,17,1,10,2,683,NA,0,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
5425,1940,73,53,330,1,1,1879,5,500,501,50100,0,3,2,26,1,10,2,490,NA,0,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
6809,1940,21,17,1430,1,6,1937,4,400,17,1700,0,0,0,2,0,0,0,999,NA,NA,NA,0,28,500,NA,NA,2800,50000,NA,NA,0,5,NA,NA,NA,0,0,0,0,0
10922,1940,73,53,330,1,2,1883,4,400,6,600,0,0,2,22,1,10,2,490,NA,360,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0
6511,1940,98,11,10,1,1,1906,4,400,500,50000,0,3,0,2,1,10,2,290,NA,1200,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
6672,1940,71,6,190,1,6,1932,4,400,6,600,0,0,1,15,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
9009,1940,13,36,610,1,6,1895,4,400,6,600,0,0,0,2,2,21,2,784,NA,0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2618,1940,71,6,750,1,1,1893,4,400,500,50000,0,3,2,22,1,10,2,720,NA,600,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
9525,1940,13,36,610,1,6,1935,5,500,36,3600,0,0,0,2,0,0,0,999,NA,NA,NA,0,44,501,NA,NA,4400,50100,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
4951,1940,71,6,470,1,1,1885,5,500,501,50100,0,3,2,23,1,10,2,100,NA,0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1,0,0,1,0
8050,1940,13,36,470,1,6,1935,4,400,36,3600,0,0,1,14,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
3389,1940,61,4,130,1,6,1926,4,400,4,400,0,0,99,999,3,33,1,999,NA,0,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
4342,1940,71,6,750,1,2,1898,4,400,500,50000,0,3,2,26,2,21,2,754,NA,480,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0
8066,1940,72,41,510,1,6,1910,4,400,41,4100,0,0,6,60,1,10,2,510,NA,500,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
10182,1940,71,6,610,1,6,1928,5,500,6,600,0,0,1,17,0,0,0,999,NA,NA,NA,0,501,NA,NA,NA,50100,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0
4995,1940,71,6,190,1,1,1885,5,500,501,50100,0,3,0,2,3,34,1,982,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,0
9047,1940,71,6,370,1,1,1902,5,500,501,50100,0,3,2,26,1,10,2,820,NA,1300,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
4594,1940,13,36,610,1,6,1930,4,400,36,3600,0,0,2,22,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
4942,1940,71,6,750,1,1,1904,4,400,500,50000,0,3,2,22,1,10,2,784,NA,600,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
4777,1940,21,17,310,1,1,1892,4,400,500,50000,0,2,3,30,1,10,2,290,NA,1000,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
8654,1940,73,53,330,1,6,1893,4,400,500,50000,0,3,0,2,3,32,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
1825,1940,71,6,410,1,1,1892,4,400,500,50000,0,3,5,50,1,10,2,290,NA,0,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
4040,1940,71,6,770,1,1,1909,4,400,500,50000,0,3,4,40,1,10,2,732,NA,150,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
10424,1940,71,6,10,1,6,1939,4,400,6,600,0,0,99,999,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
4363,1940,13,36,610,1,2,1898,4,400,500,50000,0,3,2,26,1,10,2,784,NA,150,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0
10838,1940,13,36,610,1,2,1906,4,400,500,50000,0,3,1,16,1,10,2,643,NA,0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0
7842,1940,71,6,10,1,1,1903,4,400,500,50000,0,2,2,26,1,10,2,754,NA,0,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
4905,1940,71,6,750,1,1,1903,4,400,500,50000,0,3,2,26,1,10,2,450,NA,0,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
592,1940,71,6,370,1,6,1926,5,500,6,600,0,0,2,26,3,33,1,999,NA,0,NA,0,150,15,NA,NA,15000,1500,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
8495,1940,46,28,530,1,6,1938,4,400,28,2800,0,0,0,2,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
6958,1940,71,6,670,1,1,1895,4,400,500,50000,0,3,1,15,3,32,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,0
9337,1940,61,4,210,1,6,1932,4,400,4,400,0,0,1,15,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
6541,1940,71,6,670,1,1,1898,5,500,501,50100,0,3,6,60,1,10,2,100,NA,900,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
8133,1940,61,4,130,1,6,1937,4,400,4,400,0,0,0,2,0,0,0,999,NA,NA,NA,0,500,4,NA,NA,50000,400,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
9153,1940,13,36,610,1,2,1884,4,400,500,50000,0,3,2,26,1,10,2,643,NA,0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0
307,1940,71,6,370,1,6,1921,4,400,6,600,0,0,6,60,3,33,1,999,NA,NA,NA,0,500,15,NA,NA,50000,1500,NA,NA,0,4,NA,NA,NA,0,0,0,0,0
1230,1940,71,6,190,1,1,1883,5,500,501,50100,0,3,2,26,1,10,2,100,NA,0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
10193,1940,71,6,750,1,2,1899,4,400,500,50000,0,3,2,26,1,10,2,310,NA,720,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0
5791,1940,71,6,750,1,6,1913,4,400,500,50000,0,2,2,26,1,10,2,784,NA,500,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
509,1940,72,41,510,1,6,1922,4,400,41,4100,0,0,7,70,3,34,1,999,NA,0,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,0,1,0,0
9046,1940,71,6,750,1,6,1932,4,400,6,600,0,0,1,15,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
10583,1940,13,36,610,1,6,1918,4,400,500,50000,0,3,99,999,1,10,2,643,NA,0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
2525,1940,21,17,310,1,6,1928,4,400,17,1700,0,0,2,22,0,0,0,999,NA,NA,NA,0,500,6,NA,NA,50000,600,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
4888,1940,71,6,750,1,6,1913,4,400,500,50000,0,3,1,16,1,10,2,290,NA,0,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
3585,1940,71,6,190,1,1,1902,5,500,501,50100,0,3,2,26,1,10,2,100,NA,520,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
4878,1940,14,42,30,1,1,1902,4,400,500,50000,0,3,11,110,1,10,2,46,NA,389,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,1,0
4412,1940,71,6,530,1,1,1903,4,400,500,50000,0,3,2,23,1,10,2,290,NA,1180,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,0,0,1,0
4477,1940,71,6,750,1,6,1920,4,400,500,50000,0,3,2,26,3,33,1,999,NA,0,NA,0,NA,500,NA,NA,NA,50000,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0
2611,1940,71,6,370,1,6,1929,5,500,6,600,0,0,2,23,0,0,0,999,NA,NA,NA,0,150,15,NA,NA,15000,1500,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
4575,1940,71,6,670,1,6,1930,4,400,6,600,0,0,1,16,0,0,0,999,NA,NA,NA,0,500,15,NA,NA,50000,1500,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
8568,1940,21,17,310,1,6,1930,4,400,500,50000,0,3,1,17,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
4493,1940,63,16,10,1,1,1902,4,400,500,50000,0,3,3,30,1,12,2,99,NA,0,NA,33,NA,500,NA,NA,NA,50000,NA,NA,NA,0,0,NA,NA,1,0,0,1,0
481,1940,71,6,750,1,6,1905,4,400,500,50000,0,3,1,17,1,10,2,643,NA,860,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
10768,1940,71,6,370,1,1,1911,4,400,500,50000,0,3,3,30,1,10,2,621,NA,1200,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
