STATEFIP_1940,COUNTYICP_1940,ENUMDIST,CITY_1940,SEX_1940,MARST_1940,BIRTHYR_1940,RACE_1940,LABFORCE_1940,INCWAGE_1940,OCC1950_1940,EDUC_1940,CITIZEN_1940,NATIVITY_1940,NATIVITY_MOM_1940,NATIVITY_POP_1940,step_1940,STATEFIP_1950,COUNTYICP_1950,CITY_1950,SEX_1950,MARST_1950,BIRTHYR_1950,RACE_1950,LABFORCE_1950,INCWAGE_1950,INCTOT,OCC1950_1950,EDUC_1950,CITIZEN_1950,NATIVITY_1950,NATIVITY_MOM_1950,NATIVITY_POP_1950,step_1950
6,10,101840,0,2,1,1901,5,2,0,830,2,3,5,NA,NA,2,6,130,0,2,1,1902,5,1,999999,9999999,999,0,3,0,NA,NA,2
6,10,101840,0,1,6,1928,5,0,999999,999,2,0,0,5,0,2,6,130,0,1,6,1928,5,2,2150,2150,979,6,0,5,0,0,2
6,370,1907870,0,1,1,1894,5,2,0,290,2,3,0,NA,NA,2,6,370,3730,1,1,1890,5,1,999999,9999999,999,0,0,0,NA,NA,2
6,370,1907980,0,2,1,1912,5,2,0,490,7,0,0,NA,NA,2,6,370,0,2,1,1913,5,2,0,3050,490,6,0,4,0,0,2
6,370,1907990,0,1,1,1901,5,2,0,100,2,3,0,NA,NA,1,6,370,3730,1,1,1901,5,2,999999,9999999,100,0,3,0,NA,NA,1
6,370,1908272,0,2,1,1911,5,1,0,999,5,0,0,NA,NA,2,6,850,0,2,1,1912,5,1,999999,9999999,999,0,0,0,NA,NA,2
6,370,1908272,0,1,6,1933,5,0,999999,999,1,0,0,0,0,2,6,850,0,1,6,1934,5,1,250,250,999,2,0,5,0,0,2
6,370,1908272,0,1,6,1939,5,0,999999,999,0,0,0,0,0,2,6,850,0,1,6,1939,5,9,999999,9999999,999,0,0,0,0,0,2
6,370,1908272,0,2,5,1887,5,1,0,999,0,3,0,NA,NA,2,6,850,0,2,5,1888,5,1,999999,9999999,999,0,0,0,NA,NA,2
6,370,1908320,0,2,1,1914,5,2,0,830,2,0,0,NA,NA,2,6,370,3730,2,1,1913,5,1,0,0,999,3,0,4,NA,NA,2
6,390,2000090,0,2,1,1896,5,1,0,999,6,3,0,NA,NA,2,6,390,0,2,1,1896,5,1,999999,9999999,999,0,3,0,NA,NA,2
6,390,2000090,0,1,6,1927,5,0,999999,999,2,0,0,0,0,1,6,390,0,1,6,1927,5,1,2050,8550,999,7,0,3,0,0,1
6,390,2000090,0,2,6,1938,5,0,999999,999,0,0,3,0,0,2,6,390,0,2,6,1938,5,9,999999,9999999,999,2,0,3,0,0,2
6,390,2000121,0,2,1,1904,5,1,0,982,2,3,0,NA,NA,2,6,390,0,2,1,1904,5,1,0,0,999,3,3,5,NA,NA,2
6,390,2000130,0,1,1,1880,5,2,0,100,2,3,0,NA,NA,2,6,390,0,1,1,1881,5,1,999999,9999999,999,0,3,0,NA,NA,2
6,390,2000130,0,2,1,1895,5,1,0,999,1,3,0,NA,NA,2,6,390,0,2,1,1896,5,1,0,0,999,2,3,5,NA,NA,2
6,390,2000130,0,2,1,1900,5,1,0,999,2,3,5,NA,NA,2,6,390,0,2,1,1900,5,1,0,0,999,2,3,5,NA,NA,2
6,390,2000130,0,2,6,1920,5,1,0,999,6,0,0,0,0,2,6,390,0,2,6,1920,5,2,1650,2950,33,10,0,4,0,0,2
6,410,2100310,0,1,1,1903,5,2,0,290,7,3,0,NA,NA,2,6,410,0,1,1,1903,5,2,999999,9999999,643,0,3,0,NA,NA,2
6,410,2100310,0,2,1,1903,5,1,0,999,2,3,0,NA,NA,2,6,410,0,2,1,1903,5,2,999999,9999999,643,0,3,0,NA,NA,2
6,410,2100310,0,1,6,1927,5,0,999999,999,2,0,0,0,0,2,6,410,0,1,6,1927,5,2,0,0,643,6,0,4,0,0,2
6,410,2100310,0,1,6,1902,5,2,700,643,2,3,0,NA,NA,2,6,410,0,1,6,1901,5,1,999999,9999999,643,0,3,0,NA,NA,2
6,410,2100330,0,1,2,1881,5,2,720,720,99,5,0,NA,NA,2,6,410,0,1,2,1880,5,2,999999,9999999,720,0,3,0,NA,NA,2
6,750,3805090,6290,2,6,1918,5,2,750,720,6,0,0,NA,NA,2,6,750,6290,2,6,1918,5,2,1050,1050,350,6,0,4,NA,NA,2
6,750,3805320,6290,1,1,1885,5,2,1000,720,10,3,0,NA,NA,2,6,750,6290,1,6,1885,5,2,999999,9999999,720,0,3,0,NA,NA,2
6,750,3805320,6290,2,1,1886,5,1,0,999,2,3,0,NA,NA,2,6,750,6290,2,1,1882,5,1,999999,9999999,999,0,3,0,NA,NA,2
6,750,3805320,6290,2,1,1891,5,1,0,999,2,3,0,NA,NA,2,6,750,6290,2,1,1892,5,1,0,0,999,4,3,5,NA,NA,2
6,750,3805320,6290,2,6,1923,5,1,0,999,5,0,4,0,0,2,6,750,6290,2,6,1923,5,2,999999,9999999,350,0,0,0,5,0,2
6,750,3805320,6290,1,6,1924,5,1,0,999,2,0,0,0,0,2,6,750,6290,1,6,1924,5,2,999999,9999999,999,0,0,0,5,0,2
6,750,3805340,6290,1,1,1897,5,2,1300,36,10,3,0,NA,NA,1,6,750,6290,1,1,1897,5,2,999999,9999999,36,0,3,0,NA,NA,1
6,750,3805340,6290,2,1,1901,5,1,0,999,6,3,0,NA,NA,2,6,750,6290,2,1,1902,5,2,2250,2250,633,4,3,5,NA,NA,2
6,750,3805380,6290,1,1,1880,5,2,600,720,6,3,0,NA,NA,2,6,750,6290,1,1,1881,5,1,999999,9999999,999,0,0,0,NA,NA,2
6,750,3805380,6290,2,1,1883,5,1,0,999,6,3,0,NA,NA,2,6,750,6290,2,1,1884,5,1,999999,9999999,999,0,0,0,NA,NA,2
6,750,3805380,6290,1,6,1916,5,2,500,720,6,0,4,0,0,2,6,750,6290,1,6,1920,5,1,999999,9999999,999,0,0,0,0,0,2
6,750,3805380,6290,1,6,1917,5,2,800,683,6,0,0,0,0,2,6,750,6290,1,2,1916,5,2,999999,9999999,683,0,0,0,0,0,2
6,750,3805380,6290,1,6,1922,5,1,999998,999,5,0,0,0,0,1,6,750,6290,1,6,1922,5,2,999999,9999999,979,0,0,0,0,0,1
6,750,3805380,6290,1,6,1924,5,1,999998,999,4,0,0,0,0,2,6,750,6290,1,6,1929,5,2,2450,2450,720,6,0,4,0,0,2
6,750,3805460,6290,1,2,1887,5,2,1620,720,1,2,0,NA,NA,2,6,750,6290,1,2,1890,5,2,999999,9999999,720,0,3,0,NA,NA,2
6,770,3900020,0,1,1,1896,5,2,0,100,0,3,0,NA,NA,2,6,770,0,1,1,1896,5,2,999999,9999999,920,0,3,0,NA,NA,2
6,770,3900020,0,2,1,1907,5,1,0,999,0,0,4,NA,NA,2,6,770,0,2,1,1907,5,2,1050,1050,970,1,0,4,NA,NA,2
6,770,3900020,0,1,6,1933,5,0,999999,999,1,0,0,4,0,1,6,770,0,1,6,1933,5,1,450,450,820,5,0,2,4,0,1
6,770,3900020,0,1,1,1886,5,2,225,820,0,3,0,NA,NA,1,6,770,0,1,1,1886,5,2,999999,9999999,82,0,3,0,NA,NA,1
6,770,3900020,0,2,1,1903,5,1,0,999,0,3,0,NA,NA,2,6,770,0,2,1,1902,5,2,999999,9999999,820,0,3,0,NA,NA,2
6,770,3900020,0,2,6,1934,5,0,999999,999,0,0,0,0,0,2,6,770,0,2,6,1934,5,1,0,0,999,3,0,4,0,0,2
6,770,3900020,0,1,1,1878,5,2,0,100,0,5,0,NA,NA,2,6,770,0,1,1,1878,5,1,0,0,999,0,3,5,NA,NA,2
6,770,3900020,0,2,1,1890,5,1,0,999,0,5,0,NA,NA,2,6,770,0,2,1,1892,5,2,999999,9999999,690,0,3,0,NA,NA,2
6,770,3900030,0,1,1,1883,5,2,0,100,1,3,0,NA,NA,2,6,770,0,1,1,1882,5,2,999999,9999999,999,0,3,0,NA,NA,2
6,770,3900030,0,1,6,1928,5,0,999999,820,2,0,0,0,0,2,6,770,0,1,6,1928,5,2,0,0,820,1,0,2,0,0,2
6,770,3900030,0,1,6,1920,5,2,0,100,6,0,0,0,0,2,6,770,0,1,6,1921,5,2,0,5050,100,6,0,0,0,0,2
6,770,3900030,0,1,1,1906,5,2,0,100,3,0,0,0,0,2,6,770,0,1,1,1900,5,2,150,3250,100,3,0,2,NA,NA,2
6,770,3900030,0,2,5,1895,5,2,0,830,2,3,0,NA,NA,2,6,770,0,2,5,1893,5,1,999999,9999999,999,0,3,0,NA,NA,2
6,770,3900030,0,1,1,1893,5,2,0,100,2,3,0,NA,NA,1,6,770,0,1,1,1893,5,2,999999,9999999,930,0,3,0,NA,NA,1
6,770,3900030,0,1,1,1882,5,2,0,830,2,3,0,NA,NA,2,6,770,0,1,1,1882,5,2,1450,9999998,820,2,0,5,NA,NA,2
6,770,3900030,0,2,1,1896,5,2,0,830,2,3,0,NA,NA,2,6,770,0,2,1,1899,5,1,999999,9999999,820,0,0,0,NA,NA,2
6,770,3900030,0,1,1,1877,5,2,0,100,2,3,0,NA,NA,1,6,770,0,1,1,1878,5,2,999999,9999999,100,0,3,0,NA,NA,1
6,770,3900030,0,2,1,1889,5,2,0,830,2,3,0,NA,NA,2,6,770,0,2,1,1890,5,1,0,0,999,2,3,5,NA,NA,2
6,770,3900070,0,1,1,1875,5,2,0,830,2,3,0,NA,NA,1,6,770,6790,1,1,1874,5,1,0,0,999,2,3,5,NA,NA,1
6,770,3900070,0,2,1,1877,5,1,0,999,2,3,0,NA,NA,2,6,770,6790,2,1,1876,5,1,999999,9999999,999,0,3,0,NA,NA,2
6,770,3900120,0,1,1,1905,5,2,0,100,3,3,0,NA,NA,2,6,770,0,1,1,1905,5,2,999999,9999999,100,0,0,0,NA,NA,2
6,770,3900120,0,2,1,1911,5,1,0,999,3,0,0,NA,NA,2,6,770,0,2,1,1911,5,1,0,0,999,0,0,4,NA,NA,2
6,770,3900130,0,1,2,1885,5,2,0,290,6,3,0,NA,NA,2,6,770,0,1,1,1885,5,1,999999,9999999,999,0,3,0,NA,NA,2
6,770,3900130,0,2,2,1901,5,1,0,999,2,3,0,NA,NA,2,6,770,0,2,1,1900,5,1,999999,9999999,999,0,3,0,NA,NA,2
6,770,3900130,0,1,6,1933,5,0,999999,999,1,0,0,0,NA,2,6,770,0,1,6,1933,5,1,0,0,999,5,0,4,0,0,2
6,770,3900130,0,1,1,1882,5,2,999998,740,2,3,0,NA,NA,1,6,770,0,1,1,1882,5,2,999999,9999999,999,0,3,0,NA,NA,1
6,770,3900130,0,2,6,1924,5,1,999998,999,4,0,0,5,0,2,6,770,0,2,6,1925,5,2,1050,1050,999,6,0,4,0,0,2
6,770,3900130,0,1,1,1888,5,2,0,290,3,3,0,NA,NA,1,6,770,0,1,1,1887,5,1,999999,9999999,999,0,3,0,NA,NA,1
6,770,3900130,0,2,1,1891,5,1,0,999,2,3,0,NA,NA,2,6,770,0,2,1,1889,5,1,999999,9999999,999,0,3,0,NA,NA,2
6,770,3900130,0,2,6,1925,5,1,999998,999,2,0,0,0,0,2,6,770,0,2,6,1926,5,1,0,0,999,6,0,4,0,0,2
6,770,3900130,0,1,1,1895,5,2,1220,9,10,3,0,NA,NA,1,6,770,0,1,1,1896,5,2,999999,9999999,979,0,3,0,NA,NA,1
6,770,3900130,0,2,1,1904,5,1,0,999,9,3,0,NA,NA,2,6,770,0,2,1,1905,5,1,999999,9999999,999,0,3,0,NA,NA,2
6,770,3900130,0,2,6,1929,5,0,999999,999,1,0,0,0,0,2,6,770,0,1,6,1929,5,1,0,0,999,6,0,4,0,0,2
6,770,3900210,0,1,1,1882,5,2,700,820,2,3,0,NA,NA,2,6,770,0,1,1,1881,5,1,999999,9999999,999,0,3,0,NA,NA,2
6,770,3900220,0,1,1,1887,5,2,625,820,2,3,0,NA,NA,1,6,770,0,1,1,1887,5,2,150,450,979,2,3,5,NA,NA,1
6,770,3900220,0,2,1,1889,5,1,0,999,2,3,0,NA,NA,2,6,770,0,2,1,1889,5,1,999999,9999999,999,0,3,0,NA,NA,2
6,770,3900220,0,2,1,1905,5,2,300,820,2,3,0,NA,NA,2,6,370,3730,2,1,1906,5,1,999999,9999999,999,0,3,0,NA,NA,2
6,770,3900220,0,2,6,1927,5,0,999999,999,2,0,0,0,0,2,6,370,3730,2,6,1927,5,2,1650,1650,350,1,0,4,0,0,2
6,770,3900240,0,1,1,1907,5,2,0,100,5,0,0,0,NA,2,6,770,0,1,1,1907,5,2,1550,2850,100,5,0,4,5,NA,2
6,370,6002550,3730,1,6,1937,5,0,999999,999,0,0,0,0,0,2,6,370,0,1,6,1937,5,9,999999,9999999,999,2,0,4,0,5,2
6,370,6002550,3730,1,1,1904,5,2,1800,350,10,3,0,NA,NA,1,6,370,3730,1,1,1904,5,2,999999,9999999,950,0,2,0,NA,NA,1
6,370,6002550,3730,2,6,1936,5,0,999999,999,0,0,0,0,0,2,6,370,3730,2,6,1936,5,1,0,0,999,2,0,2,0,0,2
6,370,6002550,3730,1,1,1906,5,2,0,290,2,3,0,NA,NA,1,6,370,3730,1,1,1906,5,2,1550,2850,550,3,3,5,NA,NA,1
6,370,6002550,3730,2,1,1906,5,1,0,999,2,3,0,NA,NA,2,6,370,3730,2,1,1907,5,1,999999,9999999,999,0,3,0,NA,NA,2
6,370,6002560,3730,1,1,1909,5,2,0,290,3,3,0,NA,NA,1,6,370,5150,1,1,1911,5,2,999999,9999999,930,0,3,0,NA,NA,1
6,370,6002560,3730,1,1,1882,5,2,0,930,2,3,0,NA,NA,2,6,370,3730,1,5,1883,5,2,2050,4450,930,6,3,5,NA,NA,2
6,370,6002560,3730,1,6,1920,5,2,0,490,6,0,0,0,0,2,6,370,3730,1,1,1920,5,2,2550,10000,979,6,0,4,0,NA,2
6,370,6010500,3730,2,1,1915,5,1,0,490,2,0,0,NA,NA,2,6,370,3730,2,1,1912,5,1,0,0,999,2,0,4,NA,NA,2
6,370,6010660,3730,1,1,1900,5,2,999998,930,2,3,0,NA,NA,1,6,830,0,1,1,1900,5,2,999999,9999999,820,0,3,0,0,NA,1
6,370,6010660,3730,2,1,1902,5,1,999998,999,2,3,0,NA,NA,2,6,830,0,2,1,1902,5,2,999999,9999999,820,0,3,0,NA,NA,2
6,370,6010660,3730,1,6,1930,5,0,999999,999,1,0,0,0,0,1,6,830,0,1,6,1930,5,1,550,2450,390,7,0,2,0,0,1
6,370,6001270,3730,1,1,1880,5,2,0,930,6,3,0,NA,NA,1,6,370,3730,1,1,1880,5,2,999999,9999999,930,0,3,0,NA,NA,1
6,370,6001480,3730,1,1,1902,5,2,1200,930,6,0,0,NA,NA,2,6,370,3730,1,1,1901,5,2,0,3650,930,2,0,0,NA,NA,2
6,370,6001480,3730,1,1,1899,5,2,0,930,2,0,0,NA,NA,2,6,370,3730,1,1,1900,5,2,0,2050,930,0,0,4,NA,NA,2
6,370,6001530,3730,1,1,1877,5,2,0,75,11,3,0,NA,NA,2,6,370,3730,1,5,1876,5,2,0,1650,979,11,3,5,NA,NA,2
6,370,6001530,3730,2,1,1913,5,2,320,633,6,0,0,NA,NA,2,6,370,3730,2,1,1914,5,2,350,350,690,6,0,4,NA,NA,2
6,370,6001530,3730,2,1,1886,5,1,0,999,10,3,0,NA,NA,2,6,370,3730,2,1,1887,5,1,999999,9999999,999,0,3,0,NA,NA,2
6,370,6001530,3730,1,2,1910,5,2,1000,310,9,0,0,0,0,2,6,370,3730,1,4,1910,5,2,0,1050,683,10,0,0,0,0,2
6,370,6001530,3730,2,1,1889,5,1,0,999,2,3,0,NA,NA,2,6,370,3730,2,5,1888,5,1,999999,9999999,999,0,3,0,NA,NA,2
6,370,6001570,3730,1,1,1900,5,2,1800,930,2,3,0,NA,NA,2,6,370,3730,1,1,1900,5,2,999999,9999999,100,0,3,0,NA,NA,2
6,370,6001570,3730,2,1,1903,5,1,0,999,2,3,0,NA,NA,2,6,370,3730,2,1,1903,5,1,999999,9999999,999,0,3,0,NA,NA,2
8,870,4400170,0,1,1,1889,5,2,0,100,2,3,0,NA,NA,1,8,870,0,1,1,1889,5,2,999999,9999999,100,0,3,0,NA,NA,1
8,870,4400170,0,2,1,1899,5,1,0,999,2,3,5,NA,NA,2,8,870,0,2,1,1899,5,1,999999,9999999,999,0,0,0,NA,NA,2
8,870,4400170,0,1,6,1924,5,1,0,999,4,0,0,5,0,2,8,870,0,1,6,1924,5,2,999999,9999999,830,0,0,0,0,0,2
8,870,4400170,0,1,6,1926,5,1,0,999,2,0,0,5,0,1,8,870,0,1,6,1926,5,2,0,1850,830,6,0,4,0,0,1
8,870,4400170,0,1,6,1931,5,0,999999,999,1,0,0,5,0,1,8,870,0,1,6,1931,5,2,999999,9999999,830,0,0,0,0,0,1
8,870,4400170,0,1,6,1933,5,0,999999,999,1,0,0,5,0,1,8,870,0,1,6,1933,5,1,999999,9999999,999,0,0,0,0,0,1
8,870,4400170,0,2,6,1934,5,0,999999,999,0,0,0,5,0,2,8,870,0,2,6,1934,5,1,999999,9999999,999,0,0,0,0,0,2
8,890,4500030,0,2,1,1901,5,1,0,982,2,3,0,NA,NA,2,8,890,0,2,5,1901,5,1,999999,9999999,999,0,3,0,NA,NA,2
8,890,4500030,0,1,6,1921,5,2,999998,830,2,0,0,0,5,1,8,890,0,1,6,1921,5,2,0,3450,100,2,0,4,0,NA,1
8,890,4500030,0,1,6,1922,5,1,999998,999,6,0,0,0,5,1,8,890,0,1,6,1923,5,2,999999,9999999,820,0,0,0,0,NA,1
8,890,4500030,0,1,6,1924,5,1,999998,999,4,0,0,0,5,1,8,890,0,1,6,1924,5,2,1850,1850,820,6,0,4,0,NA,1
8,890,4500030,0,2,6,1929,5,0,999999,999,2,0,0,0,5,2,8,890,0,2,6,1929,5,1,999999,9999999,999,0,0,0,0,NA,2
8,890,4500030,0,2,6,1931,5,0,999999,999,1,0,0,0,5,2,8,890,0,2,6,1931,5,1,999999,9999999,999,0,0,0,0,NA,2
8,890,4500030,0,1,6,1934,5,0,999999,999,1,0,0,0,5,1,8,890,0,1,6,1934,5,1,999999,9999999,979,0,0,0,0,NA,1
8,890,4500120,0,1,1,1890,5,2,520,290,2,2,0,NA,NA,2,8,890,0,1,1,1884,5,2,999999,9999999,740,0,3,0,NA,NA,2
8,890,4500120,0,2,1,1900,5,1,0,999,99,3,0,NA,NA,2,8,890,0,2,1,1902,5,2,999999,9999999,290,0,3,0,NA,NA,2
8,890,4500120,0,2,6,1936,5,0,999999,999,0,0,0,0,0,2,8,890,0,2,6,1935,5,1,999999,9999999,999,0,0,0,0,0,2
8,890,4500170,0,1,1,1890,5,2,0,100,99,3,0,NA,NA,1,8,890,0,1,1,1891,5,2,999999,9999999,100,0,3,0,NA,NA,1
8,890,4500170,0,2,1,1899,5,1,0,999,99,3,0,NA,NA,2,8,890,0,2,1,1898,5,1,999999,9999999,100,0,3,0,NA,NA,2
8,890,4500170,0,1,6,1922,5,2,0,820,2,0,0,0,0,1,8,890,0,1,6,1922,5,2,999998,9999998,999,2,0,4,0,0,1
8,890,4500170,0,2,6,1927,5,0,999999,999,2,0,0,0,0,2,8,890,0,2,6,1927,5,1,999999,9999999,999,0,0,0,0,0,2
8,890,4500170,0,1,6,1930,5,0,999999,999,1,0,0,0,0,2,8,890,0,1,6,1931,5,2,999999,9999999,830,0,0,0,0,0,2
8,890,4500170,0,1,6,1932,5,0,999999,999,1,0,0,0,0,2,8,890,0,1,6,1932,5,2,999999,9999999,830,0,0,0,0,0,2
8,890,4500170,0,1,6,1933,5,0,999999,999,1,0,0,0,0,1,8,890,0,1,6,1933,5,2,999999,9999999,830,0,0,0,0,0,1
8,890,4500170,0,2,6,1934,5,0,999999,999,0,0,0,0,0,2,8,890,0,2,6,1934,5,1,0,1150,999,3,0,4,0,0,2
8,890,4500170,0,2,6,1938,5,0,999999,999,0,0,0,0,0,2,8,890,0,2,6,1938,5,9,999999,9999999,999,0,0,0,0,0,2
8,890,4500170,0,1,1,1881,5,2,0,100,99,3,0,NA,NA,1,8,250,0,1,1,1880,5,2,999999,9999999,100,0,3,0,NA,NA,1
8,890,4500170,0,2,1,1897,5,1,0,999,99,3,0,NA,NA,2,8,250,0,2,1,1896,5,1,999999,9999999,999,0,3,0,NA,NA,2
8,890,4500170,0,1,6,1921,5,1,999998,999,5,0,0,0,0,1,8,250,0,1,6,1921,5,2,999999,9999999,830,0,0,0,0,0,1
8,890,4500170,0,1,6,1924,5,1,999998,999,4,0,0,0,0,1,8,250,0,1,6,1924,5,1,1550,1550,999,6,0,4,0,0,1
8,890,4500170,0,1,6,1929,5,0,999999,999,2,0,0,0,0,1,8,250,0,1,6,1929,5,2,999999,9999999,830,0,0,0,0,0,1
8,890,4500170,0,2,6,1933,5,0,999999,999,1,0,0,0,0,2,8,250,0,2,6,1933,5,1,999999,9999999,999,0,0,0,0,0,2
8,890,4500170,0,2,6,1936,5,0,999999,999,0,0,0,0,0,2,8,250,0,2,6,1936,5,1,999999,9999999,999,0,0,0,0,0,2
8,890,4500290,0,1,1,1889,5,2,0,100,2,3,0,NA,NA,1,8,890,0,1,1,1889,5,2,999999,9999999,100,0,3,0,NA,NA,1
8,890,4500290,0,2,1,1895,5,1,999998,980,2,3,0,NA,NA,2,8,890,0,2,1,1895,5,1,0,0,999,4,3,5,NA,NA,2
9,30,1001470,2710,1,5,1896,5,2,750,720,2,5,0,NA,NA,2,9,30,2710,1,5,1896,5,2,999999,9999999,720,0,0,0,NA,NA,2
16,830,4200390,0,2,1,1905,5,1,0,999,2,3,0,NA,NA,2,49,110,0,2,1,1905,5,1,999999,9999999,999,0,3,0,NA,NA,2
16,830,4200390,0,2,6,1931,5,0,999999,999,1,0,0,0,0,2,49,110,0,2,6,1931,5,1,999999,9999999,999,0,0,0,0,0,2
16,830,4200390,0,1,6,1932,5,0,999999,999,1,0,0,0,0,1,49,110,0,1,6,1933,5,2,999999,9999999,820,0,0,0,0,0,1
16,830,4200390,0,2,6,1934,5,0,999999,999,0,0,0,0,0,2,49,110,0,2,6,1934,5,1,0,0,999,4,0,4,0,0,2
16,830,4200390,0,2,6,1936,5,0,999999,999,0,0,0,0,0,2,49,110,0,2,6,1936,5,1,999999,9999999,999,0,0,0,0,0,2
26,490,8500050,2270,1,1,1895,5,2,2287,3,11,3,0,NA,NA,1,17,310,1190,1,1,1895,5,2,999999,9999999,999,0,3,0,NA,NA,1
30,1050,5300013,0,1,1,1905,5,2,0,290,6,3,0,NA,NA,1,30,1050,0,1,1,1905,5,2,999999,9999999,999,0,0,0,NA,NA,1
30,1050,5300013,0,2,1,1915,5,1,0,999,6,0,0,NA,NA,2,30,1050,0,2,1,1915,5,1,999999,9999999,999,0,0,0,NA,NA,2
30,1050,5300013,0,2,6,1935,5,0,999999,999,0,0,0,0,0,2,30,1050,0,2,6,1935,5,1,999999,9999999,999,0,0,0,0,0,2
39,230,1200190,0,1,1,1893,5,2,0,100,6,3,0,NA,NA,2,39,210,0,1,1,1893,5,2,999999,9999999,100,0,3,0,NA,NA,2
41,510,3705200,5530,1,1,1888,5,2,1000,690,99,3,0,NA,NA,1,41,510,5530,1,1,1888,5,2,999999,9999999,979,0,3,0,NA,NA,1
41,510,3705200,5530,2,1,1898,5,1,0,999,2,3,0,NA,NA,2,41,510,5530,2,1,1900,5,2,999999,9999999,754,0,3,0,NA,NA,2
53,330,1700270,0,1,1,1895,5,2,1900,100,0,3,0,NA,NA,1,53,330,0,1,1,1895,5,2,999999,9999999,100,0,3,0,NA,NA,1
53,330,1700270,0,2,1,1903,5,2,0,830,0,3,0,NA,NA,2,53,330,0,2,1,1903,5,2,999999,9999999,830,0,3,0,NA,NA,2
53,330,1700270,0,1,6,1928,5,0,999999,999,2,0,0,0,0,2,53,330,0,1,6,1928,5,2,999999,9999999,830,0,0,0,0,0,2
53,330,1700270,0,1,1,1906,5,2,1800,100,3,3,0,NA,NA,1,53,330,0,1,1,1903,5,2,999999,9999999,10,0,3,0,NA,NA,1
53,330,1700270,0,2,1,1914,5,2,0,830,1,0,0,NA,NA,2,53,330,0,2,1,1917,5,2,999999,9999999,100,0,0,0,NA,NA,2
53,330,1700480,0,1,1,1903,5,2,0,100,4,3,5,0,NA,1,6,370,3730,1,1,1904,5,2,999999,9999999,979,0,3,0,0,NA,1
53,330,1700480,0,2,1,1904,5,2,0,830,6,3,0,NA,NA,2,6,370,3730,2,1,1904,5,2,999999,9999999,979,0,3,0,NA,NA,2
53,330,1700480,0,2,6,1939,5,0,999999,999,0,0,0,0,5,2,6,370,3730,2,6,1939,5,9,999999,9999999,999,2,0,4,0,0,2
53,330,1700660,0,1,6,1912,5,2,0,100,4,0,0,NA,0,1,53,330,0,1,6,1912,5,2,250,2650,100,2,0,4,NA,0,1
53,330,1700660,0,1,6,1915,5,2,0,100,6,0,0,NA,0,2,53,330,0,1,1,1915,5,2,999999,9999999,100,0,0,0,NA,0,2
53,330,1700750,0,1,1,1883,5,2,2700,554,2,3,0,NA,NA,1,53,330,0,1,1,1883,5,2,999999,9999999,554,0,3,0,NA,NA,1
53,330,1701280,0,1,6,1937,5,0,999999,999,0,0,0,0,0,2,6,10,4930,1,6,1938,5,9,999999,9999999,999,2,0,2,0,5,2
53,330,1701510,0,2,6,1918,5,2,720,310,6,0,0,0,0,2,53,330,0,2,6,1919,5,2,999999,9999999,350,0,0,0,0,NA,2
53,330,1701510,0,2,1,1890,5,2,999998,830,99,3,0,NA,NA,2,53,330,0,2,5,1892,5,1,999999,9999999,999,0,0,0,NA,NA,2
53,330,1701510,0,2,6,1925,5,2,999998,830,2,0,0,0,0,2,53,330,0,2,6,1925,5,2,1650,2050,690,6,0,4,0,NA,2
53,330,1701510,0,1,6,1927,5,0,999999,830,1,0,0,0,0,2,53,330,0,1,6,1927,5,2,999999,9999999,100,0,0,0,0,NA,2
53,330,1701910,0,1,1,1885,5,2,1000,100,6,3,0,NA,NA,1,53,330,0,1,1,1885,5,2,999999,9999999,820,0,0,0,NA,NA,1
53,330,1701910,0,2,1,1896,5,2,600,820,6,3,0,NA,NA,2,53,330,0,2,1,1896,5,1,999999,9999999,999,0,0,0,NA,NA,2
53,330,1702110,0,1,1,1909,5,2,1500,100,2,0,0,0,0,1,41,450,0,1,1,1909,5,2,999999,9999999,100,0,0,0,0,NA,1
53,330,1702110,0,2,1,1915,5,1,0,980,6,0,0,NA,NA,2,41,450,0,2,1,1915,5,1,999999,9999999,999,0,0,0,NA,NA,2
53,330,1702110,0,1,6,1934,5,0,999999,999,99,0,0,0,0,2,41,450,0,1,6,1934,5,2,0,0,979,2,0,1,0,0,2
53,330,1702110,0,2,1,1882,5,1,999998,980,99,5,0,NA,NA,2,41,450,0,2,5,1882,5,1,999999,9999999,999,0,0,0,NA,NA,2
6,10,101250,710,1,1,1893,5,2,1800,930,4,5,0,NA,NA,2,6,10,710,1,1,1893,5,2,999999,9999999,100,0,3,0,NA,NA,2
6,10,101340,710,2,1,1897,5,2,200,643,2,3,0,NA,NA,2,6,130,5871,2,5,1897,5,2,999999,9999999,820,0,3,0,NA,NA,2
6,10,101610,0,1,1,1890,5,2,0,290,9,3,0,NA,NA,2,6,10,710,1,1,1890,5,2,999999,9999999,979,0,3,0,NA,NA,2
6,10,101780,0,1,1,1892,5,2,0,100,6,3,0,NA,NA,1,6,750,6290,1,1,1891,5,2,999999,9999999,979,0,3,0,NA,NA,1
6,10,101840,0,1,1,1886,5,2,0,100,2,3,0,NA,NA,1,6,130,0,1,1,1886,5,1,999999,9999999,999,0,3,0,NA,NA,1
6,370,1907870,0,2,1,1891,5,1,0,999,2,3,0,NA,NA,2,6,370,3730,2,1,1900,5,1,999999,9999999,999,0,0,0,NA,NA,2
