state,county,NHGISST,NHGISCTY,race,sex,birth_yr,bpl,n
California,San Joaquin,060,0770,5,0,1924,6,52
California,San Joaquin,060,0770,5,0,1924,31,1
California,San Joaquin,060,0770,5,0,1925,6,49
California,San Joaquin,060,0770,5,0,1925,56,1
California,San Joaquin,060,0770,5,0,1926,6,67
California,San Joaquin,060,0770,5,0,1926,31,1
California,San Joaquin,060,0770,5,0,1926,49,1
California,San Joaquin,060,0770,5,0,1926,53,1
California,San Joaquin,060,0770,5,0,1926,56,1
California,San Joaquin,060,0770,5,0,1927,6,52
California,San Joaquin,060,0770,5,0,1927,15,1
California,San Joaquin,060,0770,5,0,1927,501,1
California,San Joaquin,060,0770,5,0,1928,6,52
California,San Joaquin,060,0770,5,0,1928,41,1
California,San Joaquin,060,0770,5,0,1928,49,1
California,San Joaquin,060,0770,5,0,1929,6,47
California,San Joaquin,060,0770,5,0,1929,501,1
California,San Joaquin,060,0770,5,0,1930,6,50
California,San Joaquin,060,0770,5,0,1930,49,1
California,San Joaquin,060,0770,5,0,1931,6,28
California,San Joaquin,060,0770,5,0,1932,6,42
California,San Joaquin,060,0770,5,0,1933,6,23
California,San Joaquin,060,0770,5,0,1933,501,1
California,San Joaquin,060,0770,5,0,1934,6,31
California,San Joaquin,060,0770,5,0,1934,8,1
California,San Joaquin,060,0770,5,0,1935,6,37
California,San Joaquin,060,0770,5,0,1935,49,1
California,San Joaquin,060,0770,5,0,1936,6,33
California,San Joaquin,060,0770,5,0,1937,6,33
California,San Joaquin,060,0770,5,0,1938,6,31
California,San Joaquin,060,0770,5,0,1938,36,1
California,San Joaquin,060,0770,5,0,1939,6,29
California,San Joaquin,060,0770,5,0,1940,6,39
California,San Joaquin,060,0770,5,0,1940,36,1
California,San Joaquin,060,0770,5,0,1941,6,33
California,San Joaquin,060,0770,5,0,1942,6,32
California,San Joaquin,060,0770,5,1,1868,501,1
California,San Joaquin,060,0770,5,1,1870,501,1
California,San Joaquin,060,0770,5,1,1872,501,3
California,San Joaquin,060,0770,5,1,1873,501,3
California,San Joaquin,060,0770,5,1,1874,501,1
California,San Joaquin,060,0770,5,1,1875,501,5
California,San Joaquin,060,0770,5,1,1876,501,5
California,San Joaquin,060,0770,5,1,1877,501,1
California,San Joaquin,060,0770,5,1,1878,501,5
California,San Joaquin,060,0770,5,1,1879,501,9
California,San Joaquin,060,0770,5,1,1880,501,8
California,San Joaquin,060,0770,5,1,1881,501,5
California,San Joaquin,060,0770,5,1,1882,501,10
California,San Joaquin,060,0770,5,1,1883,501,6
California,San Joaquin,060,0770,5,1,1884,501,13
California,San Joaquin,060,0770,5,1,1885,501,11
California,San Joaquin,060,0770,5,1,1886,501,11
California,San Joaquin,060,0770,5,1,1887,501,17
California,San Joaquin,060,0770,5,1,1888,501,9
California,San Joaquin,060,0770,5,1,1889,501,15
California,San Joaquin,060,0770,5,1,1890,501,29
California,San Joaquin,060,0770,5,1,1891,501,20
California,San Joaquin,060,0770,5,1,1892,501,25
California,San Joaquin,060,0770,5,1,1893,501,18
California,San Joaquin,060,0770,5,1,1894,501,26
California,San Joaquin,060,0770,5,1,1895,501,29
California,San Joaquin,060,0770,5,1,1896,501,27
California,San Joaquin,060,0770,5,1,1897,15,1
California,San Joaquin,060,0770,5,1,1897,501,38
California,San Joaquin,060,0770,5,1,1898,15,1
California,San Joaquin,060,0770,5,1,1898,501,18
California,San Joaquin,060,0770,5,1,1899,15,2
California,San Joaquin,060,0770,5,1,1899,501,23
California,San Joaquin,060,0770,5,1,1900,15,3
California,San Joaquin,060,0770,5,1,1900,501,31
California,San Joaquin,060,0770,5,1,1901,15,5
California,San Joaquin,060,0770,5,1,1901,501,18
California,San Joaquin,060,0770,5,1,1902,15,1
California,San Joaquin,060,0770,5,1,1902,501,19
California,San Joaquin,060,0770,5,1,1903,6,2
California,San Joaquin,060,0770,5,1,1903,15,3
California,San Joaquin,060,0770,5,1,1903,501,13
California,San Joaquin,060,0770,5,1,1904,15,3
California,San Joaquin,060,0770,5,1,1904,501,15
California,San Joaquin,060,0770,5,1,1905,6,1
California,San Joaquin,060,0770,5,1,1905,15,1
California,San Joaquin,060,0770,5,1,1905,501,10
California,San Joaquin,060,0770,5,1,1905,NA,1
California,San Joaquin,060,0770,5,1,1906,6,4
California,San Joaquin,060,0770,5,1,1906,15,1
California,San Joaquin,060,0770,5,1,1906,501,7
California,San Joaquin,060,0770,5,1,1907,6,6
California,San Joaquin,060,0770,5,1,1907,53,1
California,San Joaquin,060,0770,5,1,1907,501,10
California,San Joaquin,060,0770,5,1,1908,6,4
California,San Joaquin,060,0770,5,1,1908,15,1
California,San Joaquin,060,0770,5,1,1908,501,3
California,San Joaquin,060,0770,5,1,1909,6,7
California,San Joaquin,060,0770,5,1,1909,15,2
California,San Joaquin,060,0770,5,1,1909,53,2
California,San Joaquin,060,0770,5,1,1909,501,1
California,San Joaquin,060,0770,5,1,1910,6,11
California,San Joaquin,060,0770,5,1,1910,8,1
California,San Joaquin,060,0770,5,1,1910,15,4
California,San Joaquin,060,0770,5,1,1910,31,1
California,San Joaquin,060,0770,5,1,1910,56,1
California,San Joaquin,060,0770,5,1,1910,501,1
California,San Joaquin,060,0770,5,1,1911,6,14
California,San Joaquin,060,0770,5,1,1911,15,4
California,San Joaquin,060,0770,5,1,1911,501,1
California,San Joaquin,060,0770,5,1,1912,6,12
California,San Joaquin,060,0770,5,1,1912,15,2
California,San Joaquin,060,0770,5,1,1912,501,1
California,San Joaquin,060,0770,5,1,1913,6,24
California,San Joaquin,060,0770,5,1,1913,15,2
California,San Joaquin,060,0770,5,1,1913,53,1
California,San Joaquin,060,0770,5,1,1914,6,23
California,San Joaquin,060,0770,5,1,1914,15,4
California,San Joaquin,060,0770,5,1,1914,31,1
California,San Joaquin,060,0770,5,1,1914,49,2
California,San Joaquin,060,0770,5,1,1914,53,2
California,San Joaquin,060,0770,5,1,1914,501,1
California,San Joaquin,060,0770,5,1,1915,6,27
California,San Joaquin,060,0770,5,1,1915,15,3
California,San Joaquin,060,0770,5,1,1915,41,1
California,San Joaquin,060,0770,5,1,1916,6,33
California,San Joaquin,060,0770,5,1,1916,15,3
California,San Joaquin,060,0770,5,1,1916,53,1
California,San Joaquin,060,0770,5,1,1917,6,32
California,San Joaquin,060,0770,5,1,1917,15,3
California,San Joaquin,060,0770,5,1,1917,16,3
California,San Joaquin,060,0770,5,1,1917,30,1
California,San Joaquin,060,0770,5,1,1917,53,1
California,San Joaquin,060,0770,5,1,1918,6,34
California,San Joaquin,060,0770,5,1,1918,15,1
California,San Joaquin,060,0770,5,1,1918,41,1
California,San Joaquin,060,0770,5,1,1918,49,1
California,San Joaquin,060,0770,5,1,1918,53,1
California,San Joaquin,060,0770,5,1,1919,6,56
California,San Joaquin,060,0770,5,1,1919,15,2
California,San Joaquin,060,0770,5,1,1919,32,1
California,San Joaquin,060,0770,5,1,1919,56,1
California,San Joaquin,060,0770,5,1,1919,501,1
California,San Joaquin,060,0770,5,1,1920,6,59
California,San Joaquin,060,0770,5,1,1920,8,1
California,San Joaquin,060,0770,5,1,1920,15,2
California,San Joaquin,060,0770,5,1,1920,31,1
California,San Joaquin,060,0770,5,1,1920,49,2
California,San Joaquin,060,0770,5,1,1920,53,2
California,San Joaquin,060,0770,5,1,1920,56,1
California,San Joaquin,060,0770,5,1,1920,501,1
California,San Joaquin,060,0770,5,1,1921,6,66
California,San Joaquin,060,0770,5,1,1921,32,1
California,San Joaquin,060,0770,5,1,1921,49,1
California,San Joaquin,060,0770,5,1,1921,53,1
California,San Joaquin,060,0770,5,1,1922,6,66
California,San Joaquin,060,0770,5,1,1922,35,1
California,San Joaquin,060,0770,5,1,1922,49,1
California,San Joaquin,060,0770,5,1,1922,501,1
California,San Joaquin,060,0770,5,1,1923,6,74
California,San Joaquin,060,0770,5,1,1923,15,1
California,San Joaquin,060,0770,5,1,1923,49,1
California,San Joaquin,060,0770,5,1,1923,53,2
California,San Joaquin,060,0770,5,1,1923,501,2
California,San Joaquin,060,0770,5,1,1924,6,63
California,San Joaquin,060,0770,5,1,1924,16,1
California,San Joaquin,060,0770,5,1,1925,6,69
California,San Joaquin,060,0770,5,1,1925,8,1
California,San Joaquin,060,0770,5,1,1925,53,2
California,San Joaquin,060,0770,5,1,1926,6,51
California,San Joaquin,060,0770,5,1,1926,49,1
California,San Joaquin,060,0770,5,1,1926,53,1
California,San Joaquin,060,0770,5,1,1927,6,56
California,San Joaquin,060,0770,5,1,1927,41,1
California,San Joaquin,060,0770,5,1,1928,6,32
California,San Joaquin,060,0770,5,1,1928,49,1
California,San Joaquin,060,0770,5,1,1929,6,39
California,San Joaquin,060,0770,5,1,1929,53,1
California,San Joaquin,060,0770,5,1,1929,501,1
California,San Joaquin,060,0770,5,1,1930,6,37
California,San Joaquin,060,0770,5,1,1930,31,1
California,San Joaquin,060,0770,5,1,1930,49,1
California,San Joaquin,060,0770,5,1,1930,53,1
California,San Joaquin,060,0770,5,1,1931,6,49
California,San Joaquin,060,0770,5,1,1931,501,1
California,San Joaquin,060,0770,5,1,1932,6,30
California,San Joaquin,060,0770,5,1,1932,49,1
California,San Joaquin,060,0770,5,1,1933,6,31
California,San Joaquin,060,0770,5,1,1933,31,1
California,San Joaquin,060,0770,5,1,1934,6,46
California,San Joaquin,060,0770,5,1,1934,501,1
California,San Joaquin,060,0770,5,1,1935,6,32
California,San Joaquin,060,0770,5,1,1935,31,1
California,San Joaquin,060,0770,5,1,1935,501,1
California,San Joaquin,060,0770,5,1,1936,6,32
California,San Joaquin,060,0770,5,1,1936,501,1
California,San Joaquin,060,0770,5,1,1937,6,21
California,San Joaquin,060,0770,5,1,1937,501,1
California,San Joaquin,060,0770,5,1,1938,6,45
California,San Joaquin,060,0770,5,1,1939,6,26
California,San Joaquin,060,0770,5,1,1940,6,23
California,San Joaquin,060,0770,5,1,1941,6,42
California,San Joaquin,060,0770,5,1,1942,6,25
California,San Joaquin,060,0770,5,1,1942,8,1
California,San Joaquin,060,0770,NA,0,1874,501,1
California,San Joaquin,060,0770,NA,0,1875,501,1
California,San Joaquin,060,0770,NA,0,1877,501,1
California,San Joaquin,060,0770,NA,0,1878,501,1
California,San Joaquin,060,0770,NA,0,1881,501,1
California,San Joaquin,060,0770,NA,0,1882,501,3
California,San Joaquin,060,0770,NA,0,1883,501,2
California,San Joaquin,060,0770,NA,0,1885,501,1
California,San Joaquin,060,0770,NA,0,1886,501,1
California,San Joaquin,060,0770,NA,0,1888,501,1
California,San Joaquin,060,0770,NA,0,1889,501,1
California,San Joaquin,060,0770,NA,0,1895,501,1
California,San Joaquin,060,0770,NA,0,1896,15,1
California,San Joaquin,060,0770,NA,0,1897,501,1
California,San Joaquin,060,0770,NA,0,1899,15,1
California,San Joaquin,060,0770,NA,0,1899,501,1
California,San Joaquin,060,0770,NA,0,1900,15,1
California,San Joaquin,060,0770,NA,0,1915,35,1
California,San Joaquin,060,0770,NA,0,1918,6,1
California,San Joaquin,060,0770,NA,1,1906,501,1
California,San Luis Obispo,060,0790,5,0,1861,501,1
California,San Luis Obispo,060,0790,5,0,1866,501,1
California,San Luis Obispo,060,0790,5,0,1868,501,1
California,San Luis Obispo,060,0790,5,0,1869,501,1
California,San Luis Obispo,060,0790,5,0,1870,501,1
California,San Luis Obispo,060,0790,5,0,1872,501,1
California,San Luis Obispo,060,0790,5,0,1873,501,2
California,San Luis Obispo,060,0790,5,0,1874,501,1
California,San Luis Obispo,060,0790,5,0,1876,501,3
California,San Luis Obispo,060,0790,5,0,1877,501,2
California,San Luis Obispo,060,0790,5,0,1878,501,3
California,San Luis Obispo,060,0790,5,0,1879,501,1
California,San Luis Obispo,060,0790,5,0,1880,501,3
California,San Luis Obispo,060,0790,5,0,1881,501,3
California,San Luis Obispo,060,0790,5,0,1883,501,1
California,San Luis Obispo,060,0790,5,0,1884,501,8
California,San Luis Obispo,060,0790,5,0,1885,501,3
California,San Luis Obispo,060,0790,5,0,1886,501,3
California,San Luis Obispo,060,0790,5,0,1887,501,4
California,San Luis Obispo,060,0790,5,0,1888,501,5
California,San Luis Obispo,060,0790,5,0,1889,501,2
California,San Luis Obispo,060,0790,5,0,1890,501,2
California,San Luis Obispo,060,0790,5,0,1891,501,2
California,San Luis Obispo,060,0790,5,0,1892,15,1
California,San Luis Obispo,060,0790,5,0,1894,501,3
California,San Luis Obispo,060,0790,5,0,1895,501,2
California,San Luis Obispo,060,0790,5,0,1896,501,1
California,San Luis Obispo,060,0790,5,0,1897,501,2
California,San Luis Obispo,060,0790,5,0,1898,15,1
California,San Luis Obispo,060,0790,5,0,1898,501,3
California,San Luis Obispo,060,0790,5,0,1900,501,1
California,San Luis Obispo,060,0790,5,0,1901,6,1
California,San Luis Obispo,060,0790,5,0,1901,501,1
California,San Luis Obispo,060,0790,5,0,1903,6,1
California,San Luis Obispo,060,0790,5,0,1903,501,3
California,San Luis Obispo,060,0790,5,0,1904,501,2
California,San Luis Obispo,060,0790,5,0,1905,15,1
California,San Luis Obispo,060,0790,5,0,1905,501,1
California,San Luis Obispo,060,0790,5,0,1906,6,1
California,San Luis Obispo,060,0790,5,0,1907,15,1
California,San Luis Obispo,060,0790,5,0,1909,6,1
California,San Luis Obispo,060,0790,5,0,1909,15,1
California,San Luis Obispo,060,0790,5,0,1910,6,1
California,San Luis Obispo,060,0790,5,0,1911,6,2
California,San Luis Obispo,060,0790,5,0,1912,6,1
California,San Luis Obispo,060,0790,5,0,1913,6,3
California,San Luis Obispo,060,0790,5,0,1913,15,2
California,San Luis Obispo,060,0790,5,0,1914,6,2
California,San Luis Obispo,060,0790,5,0,1915,6,1
California,San Luis Obispo,060,0790,5,0,1915,15,1
California,San Luis Obispo,060,0790,5,0,1916,6,8
California,San Luis Obispo,060,0790,5,0,1917,6,3
California,San Luis Obispo,060,0790,5,0,1917,49,1
California,San Luis Obispo,060,0790,5,0,1917,501,1
California,San Luis Obispo,060,0790,5,0,1918,6,3
California,San Luis Obispo,060,0790,5,0,1918,15,1
California,San Luis Obispo,060,0790,5,0,1919,6,4
California,San Luis Obispo,060,0790,5,0,1919,53,1
California,San Luis Obispo,060,0790,5,0,1920,6,5
California,San Luis Obispo,060,0790,5,0,1921,6,6
California,San Luis Obispo,060,0790,5,0,1922,6,2
California,San Luis Obispo,060,0790,5,0,1923,6,11
California,San Luis Obispo,060,0790,5,0,1923,49,2
California,San Luis Obispo,060,0790,5,0,1924,6,9
California,San Luis Obispo,060,0790,5,0,1925,6,3
California,San Luis Obispo,060,0790,5,0,1926,6,9
California,San Luis Obispo,060,0790,5,0,1927,6,9
California,San Luis Obispo,060,0790,5,0,1928,6,8
California,San Luis Obispo,060,0790,5,0,1929,6,2
California,San Luis Obispo,060,0790,5,0,1930,6,5
California,San Luis Obispo,060,0790,5,0,1930,501,1
California,San Luis Obispo,060,0790,5,0,1931,6,4
California,San Luis Obispo,060,0790,5,0,1933,6,3
California,San Luis Obispo,060,0790,5,0,1934,6,3
California,San Luis Obispo,060,0790,5,0,1935,6,6
California,San Luis Obispo,060,0790,5,0,1935,501,1
California,San Luis Obispo,060,0790,5,0,1936,6,5
California,San Luis Obispo,060,0790,5,0,1937,6,5
California,San Luis Obispo,060,0790,5,0,1938,6,4
California,San Luis Obispo,060,0790,5,0,1939,6,3
California,San Luis Obispo,060,0790,5,0,1940,6,2
California,San Luis Obispo,060,0790,5,0,1941,6,2
California,San Luis Obispo,060,0790,5,0,1942,6,1
California,San Luis Obispo,060,0790,5,1,1873,501,1
California,San Luis Obispo,060,0790,5,1,1882,501,2
California,San Luis Obispo,060,0790,5,1,1884,501,2
California,San Luis Obispo,060,0790,5,1,1886,501,1
California,San Luis Obispo,060,0790,5,1,1887,501,1
California,San Luis Obispo,060,0790,5,1,1888,501,3
California,San Luis Obispo,060,0790,5,1,1889,501,1
California,San Luis Obispo,060,0790,5,1,1890,501,3
California,San Luis Obispo,060,0790,5,1,1892,501,2
California,San Luis Obispo,060,0790,5,1,1893,501,2
California,San Luis Obispo,060,0790,5,1,1894,501,3
California,San Luis Obispo,060,0790,5,1,1895,501,5
California,San Luis Obispo,060,0790,5,1,1896,501,4
California,San Luis Obispo,060,0790,5,1,1897,501,4
California,San Luis Obispo,060,0790,5,1,1898,501,3
California,San Luis Obispo,060,0790,5,1,1899,501,6
California,San Luis Obispo,060,0790,5,1,1900,501,3
California,San Luis Obispo,060,0790,5,1,1901,501,3
California,San Luis Obispo,060,0790,5,1,1903,501,2
California,San Luis Obispo,060,0790,5,1,1905,501,2
California,San Luis Obispo,060,0790,5,1,1906,6,1
California,San Luis Obispo,060,0790,5,1,1906,41,1
California,San Luis Obispo,060,0790,5,1,1909,15,1
California,San Luis Obispo,060,0790,5,1,1909,501,1
California,San Luis Obispo,060,0790,5,1,1910,6,1
California,San Luis Obispo,060,0790,5,1,1911,6,3
California,San Luis Obispo,060,0790,5,1,1912,6,3
California,San Luis Obispo,060,0790,5,1,1913,6,1
California,San Luis Obispo,060,0790,5,1,1914,6,2
California,San Luis Obispo,060,0790,5,1,1914,15,1
California,San Luis Obispo,060,0790,5,1,1915,6,3
California,San Luis Obispo,060,0790,5,1,1916,53,1
California,San Luis Obispo,060,0790,5,1,1917,6,3
California,San Luis Obispo,060,0790,5,1,1918,6,6
California,San Luis Obispo,060,0790,5,1,1918,15,1
California,San Luis Obispo,060,0790,5,1,1919,6,5
California,San Luis Obispo,060,0790,5,1,1919,53,1
California,San Luis Obispo,060,0790,5,1,1920,6,4
California,San Luis Obispo,060,0790,5,1,1920,53,1
California,San Luis Obispo,060,0790,5,1,1921,6,9
California,San Luis Obispo,060,0790,5,1,1921,53,3
California,San Luis Obispo,060,0790,5,1,1922,6,7
California,San Luis Obispo,060,0790,5,1,1923,6,10
California,San Luis Obispo,060,0790,5,1,1924,6,10
California,San Luis Obispo,060,0790,5,1,1925,6,12
California,San Luis Obispo,060,0790,5,1,1925,53,1
California,San Luis Obispo,060,0790,5,1,1925,56,1
California,San Luis Obispo,060,0790,5,1,1926,6,4
California,San Luis Obispo,060,0790,5,1,1927,6,5
California,San Luis Obispo,060,0790,5,1,1927,53,1
California,San Luis Obispo,060,0790,5,1,1927,56,1
California,San Luis Obispo,060,0790,5,1,1928,6,4
California,San Luis Obispo,060,0790,5,1,1928,501,1
California,San Luis Obispo,060,0790,5,1,1929,6,6
California,San Luis Obispo,060,0790,5,1,1929,501,1
California,San Luis Obispo,060,0790,5,1,1930,6,3
California,San Luis Obispo,060,0790,5,1,1931,6,4
California,San Luis Obispo,060,0790,5,1,1932,6,5
California,San Luis Obispo,060,0790,5,1,1933,6,6
California,San Luis Obispo,060,0790,5,1,1934,6,3
California,San Luis Obispo,060,0790,5,1,1935,6,1
California,San Luis Obispo,060,0790,5,1,1936,6,3
