state,county,NHGISST,NHGISCTY,sex,birthyr,birthplace,n_z_I,p_z_I,STATEFIP,COUNTYICP,n_z,p_z,pr_intern
California,Santa Clara,060,0850,1,1884,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1884,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1884,95,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1884,96,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1884,97,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1884,98,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1884,99,8,7.38198058539106e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1885,94,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1885,95,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1885,96,7,6.459233012217178e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1885,97,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1885,99,11,1.0150223304912708e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1886,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1886,95,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1886,96,11,1.0150223304912708e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1886,97,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1886,98,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1886,99,9,8.304728158564943e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1887,94,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1887,95,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1887,96,9,8.304728158564943e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1887,97,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1887,99,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1888,94,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1888,95,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1888,96,11,1.0150223304912708e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1888,97,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1888,98,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1888,99,5,4.613737865869413e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1889,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1889,94,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1889,96,8,7.38198058539106e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1889,97,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1889,99,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1890,95,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1890,96,6,5.536485439043296e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1890,97,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1890,99,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1891,71,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1891,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1891,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1891,95,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1891,96,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1891,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1892,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1892,96,7,6.459233012217178e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1892,99,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1893,70,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1893,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1893,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1893,96,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1894,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1894,96,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1894,97,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1894,99,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1895,73,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1895,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1895,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1895,96,5,4.613737865869413e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1895,99,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1896,95,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1896,96,7,6.459233012217178e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1896,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1897,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1897,94,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1897,96,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1897,99,8,7.38198058539106e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1898,70,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1898,93,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1898,95,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1898,96,12,1.1072970878086592e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1898,99,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1899,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1899,74,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1899,90,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1899,96,9,8.304728158564943e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1899,99,6,5.536485439043296e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1900,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1900,70,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1900,71,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1900,74,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1900,96,5,4.613737865869413e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1900,99,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1901,13,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1901,70,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1901,71,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1901,72,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1901,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1901,96,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1901,98,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1901,99,8,7.38198058539106e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1902,13,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1902,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1902,94,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1902,96,6,5.536485439043296e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1902,99,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1903,13,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1903,71,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1903,72,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1903,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1903,96,6,5.536485439043296e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1903,98,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1903,99,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1904,13,5,4.613737865869413e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1904,71,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1904,72,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1904,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1904,96,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1904,99,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1905,13,8,7.38198058539106e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1905,94,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1905,99,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1906,11,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1906,13,6,5.536485439043296e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1906,23,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1906,72,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1906,94,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1906,96,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1907,13,7,6.459233012217178e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1908,11,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1908,13,10,9.227475731738826e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1908,72,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1908,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1909,11,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1909,13,11,1.0150223304912708e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1909,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1910,13,15,1.384121359760824e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1910,71,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1910,73,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1910,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1911,11,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1911,13,16,1.476396117078212e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1911,72,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1911,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1911,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1912,13,23,2.12231941829993e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1912,48,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1913,12,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1913,13,28,2.583693204886871e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1913,71,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1913,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1914,13,23,2.12231941829993e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1914,48,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1914,71,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1915,13,42,3.8755398073303066e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1915,48,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1916,12,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1916,13,37,3.4141660207433655e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1916,22,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1916,72,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1916,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1917,13,30,2.768242719521648e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1917,28,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1917,72,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1917,81,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1918,11,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1918,13,50,4.6137378658694125e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1918,70,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1918,71,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1918,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1918,97,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1919,13,42,3.8755398073303066e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1919,48,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1920,13,43,3.967814564647695e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1920,23,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1920,27,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1920,97,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1921,13,70,6.459233012217178e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1921,28,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1922,11,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1922,12,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1922,13,41,3.783265050012918e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1922,22,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1922,28,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1922,97,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1923,13,74,6.828332041486731e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1924,13,51,4.706012623186801e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1924,97,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1925,13,36,3.321891263425977e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1926,13,46,4.24463883659986e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1926,25,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1927,13,49,4.521463108552025e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1927,72,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1928,13,44,4.060089321965083e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1929,13,32,2.952792234156424e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1930,13,38,3.506440778060754e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1930,41,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1931,13,41,3.783265050012918e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1931,73,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1932,13,21,1.9377699036651533e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1933,13,26,2.3991436902520943e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1934,13,21,1.9377699036651533e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1935,13,19,1.753220389030377e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1936,13,27,2.491418447569483e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1937,13,26,2.3991436902520943e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1937,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1938,13,25,2.3068689329347063e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1939,13,25,2.3068689329347063e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1940,13,27,2.491418447569483e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1941,13,31,2.860517476839036e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1942,13,14,1.2918466024434356e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,1,1942,26,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1846,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1852,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1859,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1859,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1866,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1867,96,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1868,96,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1870,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1871,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1872,99,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1873,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1873,97,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1873,99,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1874,96,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1874,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1875,96,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1875,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1876,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1876,96,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1877,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1878,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1878,95,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1878,96,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1878,99,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1879,93,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1879,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1879,96,6,5.536485439043296e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1879,97,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1879,99,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1880,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1880,98,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1880,99,6,5.536485439043296e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1881,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1881,96,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1881,99,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1882,95,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1882,96,7,6.459233012217178e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1882,99,6,5.536485439043296e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1883,95,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1883,96,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1883,99,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1884,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1884,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1884,96,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1884,99,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1885,96,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1885,99,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1886,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1886,95,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1886,96,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1886,97,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1886,98,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1886,99,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1887,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1887,96,7,6.459233012217178e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1887,97,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1887,99,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1888,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1888,94,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1888,96,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1888,99,6,5.536485439043296e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1889,94,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1889,96,7,6.459233012217178e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1889,98,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1889,99,10,9.227475731738826e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1890,94,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1890,96,9,8.304728158564943e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1890,99,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1891,93,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1891,94,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1891,96,9,8.304728158564943e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1891,98,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1891,99,11,1.0150223304912708e-4,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1892,91,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1892,93,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Santa Clara,060,0850,2,1892,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
