STATEFIP,COUNTYICP,SEX,BIRTHYR,BPL,n,p,NHGISST,NHGISCTY
17,310,2,1922,21,1,7.892597532774011e-6,170,0310
17,310,2,1908,55,1,7.892597532774011e-6,170,0310
17,310,2,1914,8,2,1.5785195065548023e-5,170,0310
17,310,1,1860,501,1,7.892597532774011e-6,170,0310
17,310,1,1910,501,1,7.892597532774011e-6,170,0310
17,310,2,1908,501,1,7.892597532774011e-6,170,0310
17,310,2,1893,501,1,7.892597532774011e-6,170,0310
17,310,2,1909,31,1,7.892597532774011e-6,170,0310
17,310,1,1886,421,1,7.892597532774011e-6,170,0310
17,310,2,1913,15,1,7.892597532774011e-6,170,0310
17,310,2,1887,501,1,7.892597532774011e-6,170,0310
17,310,2,1913,501,1,7.892597532774011e-6,170,0310
18,890,2,1924,17,1,7.892597532774011e-6,180,0890
18,970,1,1936,18,1,7.892597532774011e-6,180,0970
18,890,2,1932,18,1,7.892597532774011e-6,180,0890
19,330,1,1910,501,1,7.892597532774011e-6,190,0330
19,1130,1,1875,501,1,7.892597532774011e-6,190,1130
20,1110,1,1924,20,1,7.892597532774011e-6,200,1110
20,2090,1,1886,501,1,7.892597532774011e-6,200,2090
22,190,1,1935,22,1,7.892597532774011e-6,220,0190
22,510,1,1923,47,1,7.892597532774011e-6,220,0510
22,710,1,1894,501,1,7.892597532774011e-6,220,0710
22,730,1,1914,6,2,1.5785195065548023e-5,220,0730
22,790,1,1917,8,1,7.892597532774011e-6,220,0790
22,790,2,1928,19,1,7.892597532774011e-6,220,0790
24,5100,2,1900,501,1,7.892597532774011e-6,240,5100
24,290,1,1914,501,1,7.892597532774011e-6,240,0290
24,390,1,1885,501,1,7.892597532774011e-6,240,0390
25,90,1,1925,36,1,7.892597532774011e-6,250,0090
25,90,1,1881,501,1,7.892597532774011e-6,250,0090
25,210,2,1914,25,1,7.892597532774011e-6,250,0210
25,210,1,1920,25,1,7.892597532774011e-6,250,0210
25,210,1,1890,501,1,7.892597532774011e-6,250,0210
25,210,1,1866,501,1,7.892597532774011e-6,250,0210
25,250,2,1934,25,1,7.892597532774011e-6,250,0250
25,250,1,1916,25,1,7.892597532774011e-6,250,0250
25,250,1,1886,501,2,1.5785195065548023e-5,250,0250
25,250,1,1890,501,3,2.3677792598322034e-5,250,0250
25,250,2,1912,501,1,7.892597532774011e-6,250,0250
25,250,2,1880,501,1,7.892597532774011e-6,250,0250
25,250,2,1909,48,2,1.5785195065548023e-5,250,0250
26,250,2,1895,15,1,7.892597532774011e-6,260,0250
26,250,1,1931,26,1,7.892597532774011e-6,260,0250
26,990,1,1890,501,1,7.892597532774011e-6,260,0990
26,1390,1,1919,6,2,1.5785195065548023e-5,260,1390
26,1390,1,1919,15,1,7.892597532774011e-6,260,1390
26,1490,1,1918,18,1,7.892597532774011e-6,260,1490
26,1610,2,1918,501,1,7.892597532774011e-6,260,1610
26,1630,2,1876,26,1,7.892597532774011e-6,260,1630
26,1630,2,1894,501,1,7.892597532774011e-6,260,1630
26,1630,2,1922,26,2,1.5785195065548023e-5,260,1630
26,1630,2,1940,26,1,7.892597532774011e-6,260,1630
26,1630,2,1905,501,1,7.892597532774011e-6,260,1630
26,1630,1,1909,501,1,7.892597532774011e-6,260,1630
26,1630,1,1902,501,2,1.5785195065548023e-5,260,1630
26,1630,1,1907,22,1,7.892597532774011e-6,260,1630
26,1630,1,1913,501,1,7.892597532774011e-6,260,1630
26,1630,2,1914,20,1,7.892597532774011e-6,260,1630
26,1630,1,1911,26,1,7.892597532774011e-6,260,1630
26,1630,1,1901,501,1,7.892597532774011e-6,260,1630
26,1630,1,1917,12,1,7.892597532774011e-6,260,1630
26,1630,1,1900,502,1,7.892597532774011e-6,260,1630
26,490,1,1895,501,1,7.892597532774011e-6,260,0490
26,490,2,1890,501,1,7.892597532774011e-6,260,0490
27,1050,1,1915,6,1,7.892597532774011e-6,270,1050
27,1310,1,1913,27,1,7.892597532774011e-6,270,1310
27,1390,1,1918,27,1,7.892597532774011e-6,270,1390
27,530,1,1914,27,1,7.892597532774011e-6,270,0530
29,370,1,1922,53,1,7.892597532774011e-6,290,0370
29,770,1,1895,501,1,7.892597532774011e-6,290,0770
29,1890,1,1886,501,1,7.892597532774011e-6,290,1890
29,1890,1,1918,34,1,7.892597532774011e-6,290,1890
29,1890,1,1903,15,1,7.892597532774011e-6,290,1890
29,1890,1,1912,15,1,7.892597532774011e-6,290,1890
29,5100,1,1915,29,1,7.892597532774011e-6,290,5100
29,5100,1,1913,29,1,7.892597532774011e-6,290,5100
30,10,1,1889,501,1,7.892597532774011e-6,300,0010
30,30,2,1888,501,1,7.892597532774011e-6,300,0030
30,30,1,1916,30,1,7.892597532774011e-6,300,0030
30,30,1,1928,30,1,7.892597532774011e-6,300,0030
30,30,2,1891,501,1,7.892597532774011e-6,300,0030
30,30,1,1877,501,1,7.892597532774011e-6,300,0030
30,90,2,1907,53,1,7.892597532774011e-6,300,0090
30,130,1,1873,501,1,7.892597532774011e-6,300,0130
30,130,1,1887,501,3,2.3677792598322034e-5,300,0130
30,150,1,1888,501,1,7.892597532774011e-6,300,0150
30,150,2,1922,38,1,7.892597532774011e-6,300,0150
30,170,2,1915,30,1,7.892597532774011e-6,300,0170
30,270,1,1883,501,1,7.892597532774011e-6,300,0270
30,290,1,1878,501,2,1.5785195065548023e-5,300,0290
30,290,1,1885,501,4,3.1570390131096046e-5,300,0290
30,290,1,1922,30,1,7.892597532774011e-6,300,0290
30,290,1,1930,38,1,7.892597532774011e-6,300,0290
30,310,2,1928,30,1,7.892597532774011e-6,300,0310
30,310,1,1882,501,4,3.1570390131096046e-5,300,0310
30,310,1,1918,30,1,7.892597532774011e-6,300,0310
30,310,2,1921,53,1,7.892597532774011e-6,300,0310
30,310,1,1922,30,1,7.892597532774011e-6,300,0310
30,350,1,1920,53,1,7.892597532774011e-6,300,0350
30,350,1,1933,53,1,7.892597532774011e-6,300,0350
30,410,2,1938,30,1,7.892597532774011e-6,300,0410
30,410,1,1913,56,1,7.892597532774011e-6,300,0410
30,410,1,1910,30,1,7.892597532774011e-6,300,0410
30,410,2,1915,53,1,7.892597532774011e-6,300,0410
30,410,1,1867,501,1,7.892597532774011e-6,300,0410
30,410,1,1887,501,1,7.892597532774011e-6,300,0410
30,490,1,1924,30,1,7.892597532774011e-6,300,0490
30,490,1,1915,53,1,7.892597532774011e-6,300,0490
30,670,1,1896,501,1,7.892597532774011e-6,300,0670
30,670,1,1919,53,1,7.892597532774011e-6,300,0670
30,670,1,1917,16,1,7.892597532774011e-6,300,0670
30,670,1,1924,30,1,7.892597532774011e-6,300,0670
30,670,1,1928,30,1,7.892597532774011e-6,300,0670
30,730,1,1935,30,1,7.892597532774011e-6,300,0730
30,850,1,1922,30,1,7.892597532774011e-6,300,0850
30,850,1,1928,30,1,7.892597532774011e-6,300,0850
30,870,1,1915,30,1,7.892597532774011e-6,300,0870
30,870,2,1918,30,1,7.892597532774011e-6,300,0870
30,870,2,1888,501,1,7.892597532774011e-6,300,0870
30,870,1,1888,501,2,1.5785195065548023e-5,300,0870
30,870,2,1925,49,1,7.892597532774011e-6,300,0870
30,910,1,1935,30,1,7.892597532774011e-6,300,0910
30,1050,2,1925,30,1,7.892597532774011e-6,300,1050
30,1070,1,1918,30,1,7.892597532774011e-6,300,1070
30,1110,1,1923,30,2,1.5785195065548023e-5,300,1110
30,1110,1,1904,501,1,7.892597532774011e-6,300,1110
30,1110,2,1899,501,1,7.892597532774011e-6,300,1110
30,1110,2,1933,56,1,7.892597532774011e-6,300,1110
30,1110,1,1940,30,1,7.892597532774011e-6,300,1110
30,1110,1,1870,501,1,7.892597532774011e-6,300,1110
31,130,2,1934,31,1,7.892597532774011e-6,310,0130
31,370,1,1914,6,1,7.892597532774011e-6,310,0370
31,470,1,1922,31,1,7.892597532774011e-6,310,0470
31,470,1,1929,31,1,7.892597532774011e-6,310,0470
31,1110,1,1876,501,1,7.892597532774011e-6,310,1110
31,1110,2,1898,501,3,2.3677792598322034e-5,310,1110
31,1110,1,1920,31,3,2.3677792598322034e-5,310,1110
31,1110,2,1935,31,1,7.892597532774011e-6,310,1110
31,1110,1,1884,501,3,2.3677792598322034e-5,310,1110
31,1110,1,1933,31,1,7.892597532774011e-6,310,1110
31,1110,2,1929,31,1,7.892597532774011e-6,310,1110
31,1110,1,1931,31,1,7.892597532774011e-6,310,1110
31,1210,2,1887,501,1,7.892597532774011e-6,310,1210
31,1230,1,1923,31,1,7.892597532774011e-6,310,1230
31,1570,2,1928,31,4,3.1570390131096046e-5,310,1570
31,1570,2,1938,31,3,2.3677792598322034e-5,310,1570
31,1570,2,1931,31,2,1.5785195065548023e-5,310,1570
31,1570,2,1933,31,4,3.1570390131096046e-5,310,1570
31,1570,1,1938,31,2,1.5785195065548023e-5,310,1570
31,1570,1,1926,31,6,4.735558519664407e-5,310,1570
31,1570,2,1932,31,2,1.5785195065548023e-5,310,1570
31,1570,1,1917,31,4,3.1570390131096046e-5,310,1570
31,1570,1,1915,31,1,7.892597532774011e-6,310,1570
31,1570,2,1924,31,4,3.1570390131096046e-5,310,1570
31,1570,1,1927,31,1,7.892597532774011e-6,310,1570
31,1570,1,1915,501,1,7.892597532774011e-6,310,1570
31,1570,1,1875,501,1,7.892597532774011e-6,310,1570
31,1570,1,1928,8,1,7.892597532774011e-6,310,1570
31,550,2,1915,53,1,7.892597532774011e-6,310,0550
31,550,1,1872,501,1,7.892597532774011e-6,310,0550
31,550,1,1885,501,1,7.892597532774011e-6,310,0550
31,550,1,1898,501,1,7.892597532774011e-6,310,0550
31,550,2,1924,31,1,7.892597532774011e-6,310,0550
31,550,1,1921,31,2,1.5785195065548023e-5,310,0550
32,10,1,1938,32,1,7.892597532774011e-6,320,0010
32,30,1,1881,501,2,1.5785195065548023e-5,320,0030
32,30,1,1932,32,2,1.5785195065548023e-5,320,0030
32,70,2,1898,501,1,7.892597532774011e-6,320,0070
32,70,2,1930,32,1,7.892597532774011e-6,320,0070
32,70,1,1877,501,3,2.3677792598322034e-5,320,0070
32,130,2,1939,32,1,7.892597532774011e-6,320,0130
32,130,1,1921,49,1,7.892597532774011e-6,320,0130
32,150,1,1882,501,1,7.892597532774011e-6,320,0150
32,170,2,1921,49,1,7.892597532774011e-6,320,0170
32,190,1,1878,501,2,1.5785195065548023e-5,320,0190
32,190,2,1911,6,1,7.892597532774011e-6,320,0190
32,190,2,1900,501,1,7.892597532774011e-6,320,0190
32,230,1,1890,501,1,7.892597532774011e-6,320,0230
32,250,2,1901,501,1,7.892597532774011e-6,320,0250
32,310,1,1920,49,1,7.892597532774011e-6,320,0310
32,310,2,1926,49,1,7.892597532774011e-6,320,0310
32,310,1,1918,6,2,1.5785195065548023e-5,320,0310
32,310,1,1896,501,1,7.892597532774011e-6,320,0310
32,310,1,1935,32,1,7.892597532774011e-6,320,0310
32,330,1,1924,49,1,7.892597532774011e-6,320,0330
32,330,1,1885,501,12,9.471117039328814e-5,320,0330
32,330,2,1895,501,1,7.892597532774011e-6,320,0330
32,330,1,1915,49,1,7.892597532774011e-6,320,0330
32,330,1,1899,501,4,3.1570390131096046e-5,320,0330
32,330,1,1884,501,4,3.1570390131096046e-5,320,0330
32,330,1,1895,501,2,1.5785195065548023e-5,320,0330
32,330,2,1912,49,1,7.892597532774011e-6,320,0330
32,330,1,1907,501,1,7.892597532774011e-6,320,0330
32,330,1,1875,501,1,7.892597532774011e-6,320,0330
32,330,2,1932,32,1,7.892597532774011e-6,320,0330
34,10,1,1910,501,1,7.892597532774011e-6,340,0010
34,30,1,1916,36,1,7.892597532774011e-6,340,0030
34,30,2,1924,34,2,1.5785195065548023e-5,340,0030
34,30,1,1886,501,1,7.892597532774011e-6,340,0030
34,30,2,1919,6,1,7.892597532774011e-6,340,0030
34,90,2,1889,501,1,7.892597532774011e-6,340,0090
34,130,1,1874,501,1,7.892597532774011e-6,340,0130
34,150,1,1939,34,1,7.892597532774011e-6,340,0150
34,170,1,1936,34,1,7.892597532774011e-6,340,0170
34,170,2,1937,34,1,7.892597532774011e-6,340,0170
34,250,1,1923,34,1,7.892597532774011e-6,340,0250
34,250,1,1939,34,1,7.892597532774011e-6,340,0250
34,250,1,1916,501,1,7.892597532774011e-6,340,0250
34,250,1,1913,501,1,7.892597532774011e-6,340,0250
34,310,1,1881,501,1,7.892597532774011e-6,340,0310
34,350,1,1897,501,1,7.892597532774011e-6,340,0350
34,390,1,1901,501,1,7.892597532774011e-6,340,0390
34,70,2,1856,455,1,7.892597532774011e-6,340,0070
35,10,1,1887,501,1,7.892597532774011e-6,350,0010
35,10,1,1893,501,1,7.892597532774011e-6,350,0010
35,90,2,1895,501,1,7.892597532774011e-6,350,0090
35,90,2,1927,35,1,7.892597532774011e-6,350,0090
35,90,1,1929,35,1,7.892597532774011e-6,350,0090
35,130,1,1931,35,1,7.892597532774011e-6,350,0130
35,130,2,1916,8,1,7.892597532774011e-6,350,0130
35,130,2,1896,501,1,7.892597532774011e-6,350,0130
35,310,1,1881,501,2,1.5785195065548023e-5,350,0310
35,310,2,1923,35,1,7.892597532774011e-6,350,0310
35,310,1,1930,35,3,2.3677792598322034e-5,350,0310
35,310,2,1932,35,2,1.5785195065548023e-5,350,0310
35,310,1,1902,6,1,7.892597532774011e-6,350,0310
35,310,2,1929,35,1,7.892597532774011e-6,350,0310
35,310,1,1902,501,1,7.892597532774011e-6,350,0310
35,310,2,1919,4,1,7.892597532774011e-6,350,0310
35,350,1,1891,501,1,7.892597532774011e-6,350,0350
35,610,1,1923,4,1,7.892597532774011e-6,350,0610
35,610,1,1926,35,1,7.892597532774011e-6,350,0610
35,610,2,1922,8,1,7.892597532774011e-6,350,0610
36,50,2,1928,36,2,1.5785195065548023e-5,360,0050
36,50,1,1908,501,3,2.3677792598322034e-5,360,0050
36,50,2,1916,501,1,7.892597532774011e-6,360,0050
36,50,1,1896,501,3,2.3677792598322034e-5,360,0050
36,50,2,1908,501,2,1.5785195065548023e-5,360,0050
36,50,2,1892,36,1,7.892597532774011e-6,360,0050
36,50,1,1914,36,1,7.892597532774011e-6,360,0050
36,130,1,1920,37,1,7.892597532774011e-6,360,0130
36,190,1,1897,501,1,7.892597532774011e-6,360,0190
36,270,1,1890,501,1,7.892597532774011e-6,360,0270
36,270,1,1883,521,1,7.892597532774011e-6,360,0270
36,270,2,1927,34,1,7.892597532774011e-6,360,0270
36,470,1,1880,501,5,3.946298766387006e-5,360,0470
36,470,1,1931,36,2,1.5785195065548023e-5,360,0470
36,470,2,1881,501,1,7.892597532774011e-6,360,0470
36,470,1,1889,501,3,2.3677792598322034e-5,360,0470
36,470,2,1884,501,1,7.892597532774011e-6,360,0470
36,470,1,1882,501,1,7.892597532774011e-6,360,0470
36,470,2,1924,36,3,2.3677792598322034e-5,360,0470
36,470,2,1928,36,1,7.892597532774011e-6,360,0470
36,470,1,1911,501,1,7.892597532774011e-6,360,0470
36,470,2,1927,36,1,7.892597532774011e-6,360,0470
36,610,1,1934,36,4,3.1570390131096046e-5,360,0610
36,610,1,1880,501,14,1.1049636545883616e-4,360,0610
36,610,1,1900,452,1,7.892597532774011e-6,360,0610
36,610,2,1934,6,1,7.892597532774011e-6,360,0610
36,610,1,1901,501,33,2.6045571858154235e-4,360,0610
36,610,1,1892,501,34,2.683483161143164e-4,360,0610
36,610,1,1904,15,1,7.892597532774011e-6,360,0610
36,610,2,1934,36,4,3.1570390131096046e-5,360,0610
36,610,1,1888,501,27,2.1310013338489832e-4,360,0610
36,610,2,1903,501,4,3.1570390131096046e-5,360,0610
36,610,2,1890,453,1,7.892597532774011e-6,360,0610
36,610,2,1887,501,3,2.3677792598322034e-5,360,0610
36,610,2,1929,36,3,2.3677792598322034e-5,360,0610
36,610,2,1933,501,1,7.892597532774011e-6,360,0610
36,610,2,1918,501,1,7.892597532774011e-6,360,0610
36,610,2,1919,26,1,7.892597532774011e-6,360,0610
36,610,1,1932,36,2,1.5785195065548023e-5,360,0610
36,610,2,1899,501,2,1.5785195065548023e-5,360,0610
36,610,2,1933,36,5,3.946298766387006e-5,360,0610
36,610,2,1918,36,1,7.892597532774011e-6,360,0610
36,610,1,1873,501,4,3.1570390131096046e-5,360,0610
36,610,1,1904,501,16,1.2628156052438418e-4,360,0610
36,610,1,1908,500,1,7.892597532774011e-6,360,0610
36,610,2,1924,39,1,7.892597532774011e-6,360,0610
36,610,2,1895,501,4,3.1570390131096046e-5,360,0610
36,610,2,1908,501,7,5.524818272941808e-5,360,0610
36,610,1,1926,36,4,3.1570390131096046e-5,360,0610
36,610,1,1934,501,3,2.3677792598322034e-5,360,0610
36,610,1,1923,42,1,7.892597532774011e-6,360,0610
36,610,2,1914,48,1,7.892597532774011e-6,360,0610
36,610,2,1939,36,7,5.524818272941808e-5,360,0610
36,610,1,1904,6,3,2.3677792598322034e-5,360,0610
36,610,2,1908,15,1,7.892597532774011e-6,360,0610
36,610,2,1923,150,1,7.892597532774011e-6,360,0610
36,610,2,1917,34,1,7.892597532774011e-6,360,0610
36,610,2,1881,501,3,2.3677792598322034e-5,360,0610
36,610,1,1932,501,3,2.3677792598322034e-5,360,0610
36,610,2,1934,501,3,2.3677792598322034e-5,360,0610
36,610,1,1853,501,1,7.892597532774011e-6,360,0610
36,610,2,1918,6,3,2.3677792598322034e-5,360,0610
36,610,2,1912,34,1,7.892597532774011e-6,360,0610
36,610,1,1913,53,1,7.892597532774011e-6,360,0610
36,610,1,1919,501,3,2.3677792598322034e-5,360,0610
36,610,2,1903,45,1,7.892597532774011e-6,360,0610
36,610,1,1914,42,1,7.892597532774011e-6,360,0610
36,610,1,1876,501,3,2.3677792598322034e-5,360,0610
36,610,1,1937,36,1,7.892597532774011e-6,360,0610
36,610,2,1938,36,3,2.3677792598322034e-5,360,0610
36,610,1,1919,36,1,7.892597532774011e-6,360,0610
36,610,2,1909,11,1,7.892597532774011e-6,360,0610
36,610,2,1938,6,1,7.892597532774011e-6,360,0610
36,610,1,1937,501,3,2.3677792598322034e-5,360,0610
36,610,1,1901,15,1,7.892597532774011e-6,360,0610
36,610,2,1908,36,1,7.892597532774011e-6,360,0610
36,610,2,1908,6,1,7.892597532774011e-6,360,0610
36,610,2,1929,501,1,7.892597532774011e-6,360,0610
36,610,2,1903,6,1,7.892597532774011e-6,360,0610
36,590,1,1900,501,2,1.5785195065548023e-5,360,0590
36,590,1,1888,501,4,3.1570390131096046e-5,360,0590
36,590,1,1940,36,1,7.892597532774011e-6,360,0590
36,590,2,1939,36,2,1.5785195065548023e-5,360,0590
36,590,2,1913,501,3,2.3677792598322034e-5,360,0590
36,590,2,1908,501,1,7.892597532774011e-6,360,0590
36,710,1,1911,36,1,7.892597532774011e-6,360,0710
36,810,1,1908,36,1,7.892597532774011e-6,360,0810
36,810,2,1879,501,1,7.892597532774011e-6,360,0810
36,810,1,1935,17,1,7.892597532774011e-6,360,0810
36,810,1,1891,501,7,5.524818272941808e-5,360,0810
36,810,1,1905,501,10,7.892597532774011e-5,360,0810
36,810,2,1916,36,1,7.892597532774011e-6,360,0810
36,810,2,1920,36,1,7.892597532774011e-6,360,0810
36,810,2,1919,36,1,7.892597532774011e-6,360,0810
36,810,1,1895,501,2,1.5785195065548023e-5,360,0810
36,810,2,1907,501,5,3.946298766387006e-5,360,0810
36,810,1,1930,36,2,1.5785195065548023e-5,360,0810
36,810,1,1907,501,2,1.5785195065548023e-5,360,0810
36,810,1,1925,36,4,3.1570390131096046e-5,360,0810
36,810,1,1908,501,3,2.3677792598322034e-5,360,0810
36,810,2,1916,501,1,7.892597532774011e-6,360,0810
36,810,2,1932,501,5,3.946298766387006e-5,360,0810
36,810,2,1905,501,3,2.3677792598322034e-5,360,0810
36,810,1,1929,453,1,7.892597532774011e-6,360,0810
36,810,2,1921,501,2,1.5785195065548023e-5,360,0810
36,810,2,1920,6,1,7.892597532774011e-6,360,0810
36,850,1,1883,501,1,7.892597532774011e-6,360,0850
36,890,1,1901,36,1,7.892597532774011e-6,360,0890
36,1030,2,1915,36,1,7.892597532774011e-6,360,1030
36,1030,1,1909,501,1,7.892597532774011e-6,360,1030
36,1030,1,1886,501,2,1.5785195065548023e-5,360,1030
36,1030,1,1898,501,1,7.892597532774011e-6,360,1030
36,1030,2,1935,36,1,7.892597532774011e-6,360,1030
36,1030,1,1887,501,1,7.892597532774011e-6,360,1030
36,1030,2,1890,501,1,7.892597532774011e-6,360,1030
36,1090,1,1919,48,1,7.892597532774011e-6,360,1090
36,1130,1,1891,501,1,7.892597532774011e-6,360,1130
36,1130,2,1935,36,1,7.892597532774011e-6,360,1130
36,1190,1,1899,15,1,7.892597532774011e-6,360,1190
36,1190,1,1888,501,5,3.946298766387006e-5,360,1190
36,1190,2,1909,501,4,3.1570390131096046e-5,360,1190
36,1190,2,1924,36,3,2.3677792598322034e-5,360,1190
36,1190,1,1890,501,5,3.946298766387006e-5,360,1190
36,1190,1,1899,501,2,1.5785195065548023e-5,360,1190
36,1190,2,1903,501,1,7.892597532774011e-6,360,1190
36,1190,2,1918,501,1,7.892597532774011e-6,360,1190
36,1190,2,1897,501,1,7.892597532774011e-6,360,1190
36,1190,1,1896,501,2,1.5785195065548023e-5,360,1190
36,1190,1,1926,501,1,7.892597532774011e-6,360,1190
36,550,1,1916,36,1,7.892597532774011e-6,360,0550
37,770,1,1913,515,1,7.892597532774011e-6,370,0770
38,270,1,1900,501,1,7.892597532774011e-6,380,0270
38,1010,1,1876,501,2,1.5785195065548023e-5,380,1010
38,1010,1,1921,38,1,7.892597532774011e-6,380,1010
38,1050,1,1939,38,1,7.892597532774011e-6,380,1050
38,1050,2,1899,501,1,7.892597532774011e-6,380,1050
38,1050,1,1927,38,1,7.892597532774011e-6,380,1050
38,1050,1,1928,38,1,7.892597532774011e-6,380,1050
39,430,1,1904,15,1,7.892597532774011e-6,390,0430
39,930,2,1912,501,1,7.892597532774011e-6,390,0930
39,1090,2,1922,39,1,7.892597532774011e-6,390,1090
39,1430,1,1876,501,1,7.892597532774011e-6,390,1430
39,1570,2,1902,36,1,7.892597532774011e-6,390,1570
39,610,1,1910,9,1,7.892597532774011e-6,390,0610
39,610,1,1912,501,1,7.892597532774011e-6,390,0610
39,610,1,1917,17,1,7.892597532774011e-6,390,0610
39,350,2,1895,455,1,7.892597532774011e-6,390,0350
39,350,2,1917,17,1,7.892597532774011e-6,390,0350
39,350,1,1886,501,2,1.5785195065548023e-5,390,0350
39,490,1,1891,53,1,7.892597532774011e-6,390,0490
39,490,1,1915,53,1,7.892597532774011e-6,390,0490
39,950,1,1926,19,1,7.892597532774011e-6,390,0950
39,950,1,1880,501,1,7.892597532774011e-6,390,0950
39,950,2,1937,39,1,7.892597532774011e-6,390,0950
40,890,1,1929,40,1,7.892597532774011e-6,400,0890
40,890,1,1933,40,1,7.892597532774011e-6,400,0890
40,1090,1,1922,8,1,7.892597532774011e-6,400,1090
40,1470,1,1888,501,2,1.5785195065548023e-5,400,1470
40,1470,1,1902,501,1,7.892597532774011e-6,400,1470
40,1090,2,1920,8,1,7.892597532774011e-6,400,1090
40,1430,2,1927,6,1,7.892597532774011e-6,400,1430
41,10,2,1895,501,1,7.892597532774011e-6,410,0010
41,10,2,1935,41,1,7.892597532774011e-6,410,0010
41,10,2,1937,41,1,7.892597532774011e-6,410,0010
41,50,1,1926,53,1,7.892597532774011e-6,410,0050
41,50,2,1885,501,2,1.5785195065548023e-5,410,0050
41,50,1,1917,41,2,1.5785195065548023e-5,410,0050
41,50,2,1928,53,1,7.892597532774011e-6,410,0050
41,50,2,1931,41,1,7.892597532774011e-6,410,0050
41,50,2,1933,41,1,7.892597532774011e-6,410,0050
41,50,2,1929,41,4,3.1570390131096046e-5,410,0050
41,70,2,1929,41,1,7.892597532774011e-6,410,0070
41,70,1,1892,501,1,7.892597532774011e-6,410,0070
41,70,2,1889,501,1,7.892597532774011e-6,410,0070
41,70,1,1880,501,1,7.892597532774011e-6,410,0070
41,70,1,1917,41,1,7.892597532774011e-6,410,0070
41,70,1,1916,41,1,7.892597532774011e-6,410,0070
41,70,1,1902,501,1,7.892597532774011e-6,410,0070
41,70,2,1912,41,2,1.5785195065548023e-5,410,0070
41,70,2,1933,6,1,7.892597532774011e-6,410,0070
41,70,1,1878,501,1,7.892597532774011e-6,410,0070
41,90,1,1905,501,2,1.5785195065548023e-5,410,0090
41,90,2,1918,41,1,7.892597532774011e-6,410,0090
41,90,1,1913,41,1,7.892597532774011e-6,410,0090
41,90,1,1892,501,1,7.892597532774011e-6,410,0090
41,90,1,1936,41,1,7.892597532774011e-6,410,0090
41,150,1,1878,41,1,7.892597532774011e-6,410,0150
41,150,2,1912,41,1,7.892597532774011e-6,410,0150
41,150,2,1931,41,1,7.892597532774011e-6,410,0150
41,150,1,1885,41,1,7.892597532774011e-6,410,0150
41,150,1,1898,41,1,7.892597532774011e-6,410,0150
41,150,2,1908,41,1,7.892597532774011e-6,410,0150
41,170,2,1928,41,1,7.892597532774011e-6,410,0170
41,230,2,1893,501,1,7.892597532774011e-6,410,0230
41,270,1,1870,501,1,7.892597532774011e-6,410,0270
41,270,2,1932,41,4,3.1570390131096046e-5,410,0270
41,270,2,1919,41,4,3.1570390131096046e-5,410,0270
41,270,2,1893,501,5,3.946298766387006e-5,410,0270
41,270,2,1906,501,2,1.5785195065548023e-5,410,0270
41,270,1,1924,41,10,7.892597532774011e-5,410,0270
41,270,1,1883,501,3,2.3677792598322034e-5,410,0270
41,270,1,1922,41,8,6.314078026219209e-5,410,0270
41,270,1,1885,501,3,2.3677792598322034e-5,410,0270
41,270,1,1914,41,1,7.892597532774011e-6,410,0270
41,270,1,1917,41,6,4.735558519664407e-5,410,0270
41,270,1,1890,501,6,4.735558519664407e-5,410,0270
41,270,2,1937,41,2,1.5785195065548023e-5,410,0270
